# hostname: saiwaicho
# ngspice: ******
# gmin: 1e-12
# source: nfettrans.cir
# timestamp: 2026-01-23T21:26:08Z
time,v(ng),i(Vg_sense),i(Vd_sense),i(Vs_sense),i(Vb_sense)
2.48280000e-04,4.46904000e-01,6.48618942e-12,1.29657165e-08,1.29623401e-08,9.86256713e-12
2.49280000e-04,4.48704000e-01,6.51489543e-12,1.35734457e-08,1.35698195e-08,1.01410891e-11
2.50280000e-04,4.50504000e-01,6.54358956e-12,1.42078075e-08,1.42039193e-08,1.04318229e-11
2.51280000e-04,4.52304000e-01,6.57244640e-12,1.48698615e-08,1.48656984e-08,1.07354761e-11
2.52280000e-04,4.54104000e-01,6.60128301e-12,1.55607038e-08,1.55562528e-08,1.10523053e-11
2.53280000e-04,4.55904000e-01,6.63027393e-12,1.62814686e-08,1.62767159e-08,1.13830483e-11
2.54280000e-04,4.57704000e-01,6.65923620e-12,1.70333286e-08,1.70282599e-08,1.17279929e-11
2.55280000e-04,4.59504000e-01,6.68834437e-12,1.78174966e-08,1.78120971e-08,1.20879090e-11
2.56280000e-04,4.61304000e-01,6.71741545e-12,1.86352263e-08,1.86294806e-08,1.24631168e-11
2.57280000e-04,4.63104000e-01,6.74662397e-12,1.94878137e-08,1.94817059e-08,1.28544191e-11
2.58280000e-04,4.64904000e-01,6.77578695e-12,2.03765981e-08,2.03701118e-08,1.32621702e-11
2.59280000e-04,4.66704000e-01,6.80507892e-12,2.13029636e-08,2.12960814e-08,1.36872073e-11
2.60280000e-04,4.68504000e-01,6.83431691e-12,2.22683397e-08,2.22610441e-08,1.41299196e-11
2.61280000e-04,4.70304000e-01,6.86367545e-12,2.32742034e-08,2.32664759e-08,1.45911804e-11
2.62280000e-04,4.72104000e-01,6.89297158e-12,2.43220800e-08,2.43139015e-08,1.50714152e-11
2.63280000e-04,4.73904000e-01,6.92237985e-12,2.54135442e-08,2.54048951e-08,1.55715342e-11
2.64280000e-04,4.75704000e-01,6.95171733e-12,2.65502222e-08,2.65410820e-08,1.60920008e-11
2.65280000e-04,4.77504000e-01,6.98115860e-12,2.77337925e-08,2.77241399e-08,1.66337636e-11
2.66280000e-04,4.79304000e-01,7.01052076e-12,2.89659872e-08,2.89558004e-08,1.71973248e-11
2.67280000e-04,4.81104000e-01,7.03997840e-12,3.02485941e-08,3.02378504e-08,1.77836725e-11
2.68280000e-04,4.82904000e-01,7.06934869e-12,3.15834575e-08,3.15721335e-08,1.83933492e-11
2.69280000e-04,4.84704000e-01,7.09880625e-12,3.29724804e-08,3.29605518e-08,1.90273839e-11
2.70280000e-04,4.86504000e-01,7.12816829e-12,3.44176251e-08,3.44050670e-08,1.96863603e-11
2.71280000e-04,4.88304000e-01,7.15760950e-12,3.59209159e-08,3.59077022e-08,2.03713491e-11
2.72280000e-04,4.90104000e-01,7.18694712e-12,3.74844397e-08,3.74705437e-08,2.10829767e-11
2.73280000e-04,4.91904000e-01,7.21635591e-12,3.91103483e-08,3.90957423e-08,2.18223567e-11
2.74280000e-04,4.93704000e-01,7.24565319e-12,4.08008598e-08,4.07855153e-08,2.25901589e-11
2.75280000e-04,4.95504000e-01,7.27501376e-12,4.25582602e-08,4.25421477e-08,2.33875409e-11
2.76280000e-04,4.97304000e-01,7.30425500e-12,4.43849055e-08,4.43679945e-08,2.42152169e-11
2.77280000e-04,4.99104000e-01,7.33355182e-12,4.62832229e-08,4.62654820e-08,2.50743892e-11
2.78280000e-04,5.00904000e-01,7.36272165e-12,4.82557130e-08,4.82371099e-08,2.59658172e-11
2.79280000e-04,5.02704000e-01,7.39193948e-12,5.03049516e-08,5.02854528e-08,2.68907487e-11
2.80280000e-04,5.04504000e-01,7.42102282e-12,5.24335912e-08,5.24131622e-08,2.78499889e-11
2.81280000e-04,5.06304000e-01,7.45014675e-12,5.46443630e-08,5.46229683e-08,2.88448317e-11
2.82280000e-04,5.08104000e-01,7.47912888e-12,5.69400789e-08,5.69176819e-08,2.98761287e-11
2.83280000e-04,5.09904000e-01,7.50814436e-12,5.93236330e-08,5.93001959e-08,3.09452202e-11
2.84280000e-04,5.11704000e-01,7.53701089e-12,6.17980039e-08,6.17734879e-08,3.20530042e-11
2.85280000e-04,5.13504000e-01,7.56590373e-12,6.43662562e-08,6.43406213e-08,3.32008678e-11
2.86280000e-04,5.15304000e-01,7.59464069e-12,6.70315428e-08,6.70047477e-08,3.43897555e-11
2.87280000e-04,5.17104000e-01,7.62339711e-12,6.97971062e-08,6.97691085e-08,3.56211010e-11
2.88280000e-04,5.18904000e-01,7.65199089e-12,7.26662809e-08,7.26370370e-08,3.68958950e-11
2.89280000e-04,5.20704000e-01,7.68059751e-12,7.56424952e-08,7.56119601e-08,3.82156174e-11
2.90280000e-04,5.22504000e-01,7.70903496e-12,7.87292724e-08,7.86974002e-08,3.95813047e-11
2.91280000e-04,5.24304000e-01,7.73747882e-12,8.19302338e-08,8.18969768e-08,4.09944821e-11
2.92280000e-04,5.26104000e-01,7.76574721e-12,8.52490994e-08,8.52144089e-08,4.24562311e-11
2.93280000e-04,5.27904000e-01,7.79401580e-12,8.86896902e-08,8.86535161e-08,4.39681209e-11
2.94280000e-04,5.29704000e-01,7.82210284e-12,9.22559299e-08,9.22182207e-08,4.55312767e-11
2.95280000e-04,5.31504000e-01,7.85018413e-12,9.59518465e-08,9.59125493e-08,4.71473106e-11
2.96280000e-04,5.33304000e-01,7.87807801e-12,9.97815739e-08,9.97406346e-08,4.88173892e-11
2.97280000e-04,5.35104000e-01,7.90596039e-12,1.03749354e-07,1.03706717e-07,5.05431656e-11
2.98280000e-04,5.36904000e-01,7.93364977e-12,1.07859537e-07,1.07815144e-07,5.23258459e-11
2.99280000e-04,5.38704000e-01,7.96132216e-12,1.12116583e-07,1.12070378e-07,5.41671213e-11
3.00280000e-04,5.40504000e-01,7.98879618e-12,1.16525067e-07,1.16476988e-07,5.60682348e-11
3.01280000e-04,5.42304000e-01,8.01624796e-12,1.21089674e-07,1.21039659e-07,5.80309127e-11
3.02280000e-04,5.44104000e-01,8.04349624e-12,1.25815203e-07,1.25763191e-07,6.00564315e-11
3.03280000e-04,5.45904000e-01,8.07071729e-12,1.30706572e-07,1.30652496e-07,6.21465489e-11
3.04280000e-04,5.47704000e-01,8.09772997e-12,1.35768812e-07,1.35712607e-07,6.43025710e-11
3.05280000e-04,5.49504000e-01,8.12471067e-12,1.41007072e-07,1.40948670e-07,6.65262827e-11
3.06280000e-04,5.51304000e-01,8.15147837e-12,1.46426619e-07,1.46365951e-07,6.88190151e-11
3.07280000e-04,5.53104000e-01,8.17820960e-12,1.52032839e-07,1.51969834e-07,7.11825754e-11
3.08280000e-04,5.54904000e-01,8.20472346e-12,1.57831236e-07,1.57765822e-07,7.36183144e-11
3.09280000e-04,5.56704000e-01,8.23119661e-12,1.63827433e-07,1.63759536e-07,7.61280562e-11
3.10280000e-04,5.58504000e-01,8.25744828e-12,1.70027175e-07,1.69956719e-07,7.87131652e-11
3.11280000e-04,5.60304000e-01,8.28365524e-12,1.76436322e-07,1.76363230e-07,8.13754762e-11
3.12280000e-04,5.62104000e-01,8.30963685e-12,1.83060857e-07,1.82985050e-07,8.41163609e-11
3.13280000e-04,5.63904000e-01,8.33557002e-12,1.89906879e-07,1.89828276e-07,8.69376576e-11
3.14280000e-04,5.65704000e-01,8.36127422e-12,1.96980605e-07,1.96899126e-07,8.98407380e-11
3.15280000e-04,5.67504000e-01,8.38692650e-12,2.04288372e-07,2.04203932e-07,9.28274365e-11
3.16280000e-04,5.69304000e-01,8.41234645e-12,2.11836631e-07,2.11749144e-07,9.58991168e-11
3.17280000e-04,5.71104000e-01,8.43771123e-12,2.19631949e-07,2.19541329e-07,9.90576013e-11
3.18280000e-04,5.72904000e-01,8.46284057e-12,2.27681005e-07,2.27587164e-07,1.02304237e-10
3.19280000e-04,5.74704000e-01,8.48791176e-12,2.35990593e-07,2.35893441e-07,1.05640826e-10
3.20280000e-04,5.76504000e-01,8.51274463e-12,2.44567616e-07,2.44467061e-07,1.09068688e-10
3.21280000e-04,5.78304000e-01,8.53751660e-12,2.53419086e-07,2.53315033e-07,1.12589597e-10
3.22280000e-04,5.80104000e-01,8.56204763e-12,2.62552118e-07,2.62444475e-07,1.16204836e-10
3.23280000e-04,5.81904000e-01,8.58651524e-12,2.71973934e-07,2.71862605e-07,1.19916138e-10
3.24280000e-04,5.83704000e-01,8.61073953e-12,2.81691857e-07,2.81576743e-07,1.23724743e-10
3.25280000e-04,5.85504000e-01,8.63489812e-12,2.91713305e-07,2.91594308e-07,1.27632332e-10
3.26280000e-04,5.87304000e-01,8.65881124e-12,3.02045793e-07,3.01922812e-07,1.31640089e-10
3.27280000e-04,5.89104000e-01,8.68265662e-12,3.12696927e-07,3.12569860e-07,1.35749634e-10
3.28280000e-04,5.90904000e-01,8.70625460e-12,3.23674400e-07,3.23543144e-07,1.39962084e-10
3.29280000e-04,5.92704000e-01,8.72978303e-12,3.34985990e-07,3.34850440e-07,1.44278988e-10
3.30280000e-04,5.94504000e-01,8.75306235e-12,3.46639553e-07,3.46499605e-07,1.48701385e-10
3.31280000e-04,5.96304000e-01,8.77627053e-12,3.58643024e-07,3.58498569e-07,1.53230740e-10
3.32280000e-04,5.98104000e-01,8.79922811e-12,3.71004405e-07,3.70855336e-07,1.57868004e-10
3.33280000e-04,5.99904000e-01,8.82211318e-12,3.83731768e-07,3.83577976e-07,1.62614549e-10
3.34280000e-04,6.01704000e-01,8.84474638e-12,3.96833245e-07,3.96674619e-07,1.67471226e-10
3.35280000e-04,6.03504000e-01,8.86730589e-12,4.10317026e-07,4.10153454e-07,1.72439300e-10
3.36280000e-04,6.05304000e-01,8.88961247e-12,4.24191349e-07,4.24022719e-07,1.77519515e-10
3.37280000e-04,6.07104000e-01,8.91184440e-12,4.38464502e-07,4.38290701e-07,1.82713020e-10
3.38280000e-04,6.08904000e-01,8.93382253e-12,4.53144812e-07,4.52965725e-07,1.88020437e-10
3.39280000e-04,6.10704000e-01,8.95572524e-12,4.68240640e-07,4.68056152e-07,1.93442790e-10
3.40280000e-04,6.12504000e-01,8.97737348e-12,4.83760376e-07,4.83570373e-07,1.98980571e-10
3.41280000e-04,6.14304000e-01,8.99894573e-12,4.99712436e-07,4.99516800e-07,2.04634668e-10
3.42280000e-04,6.16104000e-01,9.02026302e-12,5.16105249e-07,5.15903864e-07,2.10405434e-10
3.43280000e-04,6.17904000e-01,9.04150393e-12,5.32947258e-07,5.32740006e-07,2.16293614e-10
3.44280000e-04,6.19704000e-01,9.06248957e-12,5.50246908e-07,5.50033671e-07,2.22299411e-10
3.45280000e-04,6.21504000e-01,9.08339861e-12,5.68012644e-07,5.67793304e-07,2.28423418e-10
3.46280000e-04,6.23304000e-01,9.10405226e-12,5.86252902e-07,5.86027341e-07,2.34665683e-10
3.47280000e-04,6.25104000e-01,9.12462926e-12,6.04976106e-07,6.04744204e-07,2.41026639e-10
3.48280000e-04,6.26904000e-01,9.14495091e-12,6.24190655e-07,6.23952294e-07,2.47506173e-10
3.49280000e-04,6.28704000e-01,9.16519602e-12,6.43904924e-07,6.43659985e-07,2.54104551e-10
3.50280000e-04,6.30504000e-01,9.18518597e-12,6.64127254e-07,6.63875617e-07,2.60821491e-10
3.51280000e-04,6.32304000e-01,9.20509966e-12,6.84865943e-07,6.84607491e-07,2.67657091e-10
3.52280000e-04,6.34104000e-01,9.22475854e-12,7.06129246e-07,7.05863860e-07,2.74610895e-10
3.53280000e-04,6.35904000e-01,9.24434158e-12,7.27925363e-07,7.27652925e-07,2.81682828e-10
3.54280000e-04,6.37704000e-01,9.26367029e-12,7.50262436e-07,7.49982827e-07,2.88872257e-10
3.55280000e-04,6.39504000e-01,9.28292373e-12,7.73148540e-07,7.72861644e-07,2.96178930e-10
3.56280000e-04,6.41304000e-01,9.30192347e-12,7.96591680e-07,7.96297380e-07,3.03602039e-10
3.57280000e-04,6.43104000e-01,9.32084863e-12,8.20599784e-07,8.20297964e-07,3.11141152e-10
3.58280000e-04,6.44904000e-01,9.33952087e-12,8.45180695e-07,8.44871239e-07,3.18795283e-10
3.59280000e-04,6.46704000e-01,9.35811934e-12,8.70342168e-07,8.70024962e-07,3.26563823e-10
3.60280000e-04,6.48504000e-01,9.37646577e-12,8.96091862e-07,8.95766793e-07,3.34445608e-10
3.61280000e-04,6.50304000e-01,9.39473939e-12,9.22437339e-07,9.22104293e-07,3.42439853e-10
3.62280000e-04,6.52104000e-01,9.41276197e-12,9.49386051e-07,9.49044918e-07,3.50545220e-10
3.63280000e-04,6.53904000e-01,9.43071279e-12,9.76945343e-07,9.76596013e-07,3.58760749e-10
3.64280000e-04,6.55704000e-01,9.44841368e-12,1.00512244e-06,1.00476481e-06,3.67084930e-10
3.65280000e-04,6.57504000e-01,9.46604398e-12,1.03392446e-06,1.03355841e-06,3.75516635e-10
3.66280000e-04,6.59304000e-01,9.48342557e-12,1.06335838e-06,1.06298381e-06,3.84054187e-10
3.67280000e-04,6.61104000e-01,9.50073783e-12,1.09343105e-06,1.09304786e-06,3.92696292e-10
3.68280000e-04,6.62904000e-01,9.51780270e-12,1.12414920e-06,1.12375728e-06,4.01441112e-10
3.69280000e-04,6.64704000e-01,9.53479960e-12,1.15551941e-06,1.15511866e-06,4.10287198e-10
3.70280000e-04,6.66504000e-01,9.55155050e-12,1.18754813e-06,1.18713845e-06,4.19232555e-10
3.71280000e-04,6.68304000e-01,9.56823489e-12,1.22024166e-06,1.21982295e-06,4.28275585e-10
3.72280000e-04,6.70104000e-01,9.58467477e-12,1.25360614e-06,1.25317831e-06,4.37414146e-10
3.73280000e-04,6.71904000e-01,9.60104966e-12,1.28764759e-06,1.28721054e-06,4.46646498e-10
3.74280000e-04,6.73704000e-01,9.61718161e-12,1.32237185e-06,1.32192550e-06,4.55970363e-10
3.75280000e-04,6.75504000e-01,9.63325017e-12,1.35778462e-06,1.35732887e-06,4.65383867e-10
3.76280000e-04,6.77304000e-01,9.64907743e-12,1.39389144e-06,1.39342621e-06,4.74884606e-10
3.77280000e-04,6.79104000e-01,9.66484298e-12,1.43069770e-06,1.43022289e-06,4.84470581e-10
3.78280000e-04,6.80904000e-01,9.68036893e-12,1.46820860e-06,1.46772414e-06,4.94139271e-10
3.79280000e-04,6.82704000e-01,9.69583491e-12,1.50642921e-06,1.50593502e-06,5.03888568e-10
3.80280000e-04,6.84504000e-01,9.71106306e-12,1.54536442e-06,1.54486042e-06,5.13715842e-10
3.81280000e-04,6.86304000e-01,9.72623302e-12,1.58501896e-06,1.58450507e-06,5.23618883e-10
3.82280000e-04,6.88104000e-01,9.74116698e-12,1.62539740e-06,1.62487355e-06,5.33594970e-10
3.83280000e-04,6.89904000e-01,9.75604461e-12,1.66650414e-06,1.66597026e-06,5.43641800e-10
3.84280000e-04,6.91704000e-01,9.77068810e-12,1.70834341e-06,1.70779943e-06,5.53756569e-10
3.85280000e-04,6.93504000e-01,9.78527715e-12,1.75091928e-06,1.75036513e-06,5.63936898e-10
3.86280000e-04,6.95304000e-01,9.79963399e-12,1.79423566e-06,1.79367128e-06,5.74179909e-10
3.87280000e-04,6.97104000e-01,9.81393832e-12,1.83829628e-06,1.83772161e-06,5.84483159e-10
3.88280000e-04,6.98904000e-01,9.82801240e-12,1.88310472e-06,1.88251970e-06,5.94843709e-10
3.89280000e-04,7.00704000e-01,9.84203595e-12,1.92866439e-06,1.92806897e-06,6.05259063e-10
3.90280000e-04,7.02504000e-01,9.85583124e-12,1.97497854e-06,1.97437267e-06,6.15726233e-10
3.91280000e-04,7.04304000e-01,9.86957802e-12,2.02205026e-06,2.02143388e-06,6.26242680e-10
3.92280000e-04,7.06104000e-01,9.88309855e-12,2.06988247e-06,2.06925555e-06,6.36805381e-10
3.93280000e-04,7.07904000e-01,9.89657262e-12,2.11847795e-06,2.11784044e-06,6.47411765e-10
3.94280000e-04,7.09704000e-01,9.90982249e-12,2.16783931e-06,2.16719116e-06,6.58058784e-10
3.95280000e-04,7.11504000e-01,9.92302796e-12,2.21796901e-06,2.21731018e-06,6.68743848e-10
3.96280000e-04,7.13304000e-01,9.93601131e-12,2.26886934e-06,2.26819982e-06,6.79463895e-10
3.97280000e-04,7.15104000e-01,9.94895234e-12,2.32054248e-06,2.31986221e-06,6.90216325e-10
3.98280000e-04,7.16904000e-01,9.96167336e-12,2.37299042e-06,2.37229938e-06,7.00998073e-10
3.99280000e-04,7.18704000e-01,9.97435415e-12,2.42621502e-06,2.42551319e-06,7.11806540e-10
4.00280000e-04,7.20504000e-01,9.98681704e-12,2.48021800e-06,2.47950535e-06,7.22638669e-10
4.01280000e-04,7.22304000e-01,9.99924183e-12,2.53500094e-06,2.53427745e-06,7.33491872e-10
4.02280000e-04,7.24104000e-01,1.00114508e-11,2.59056527e-06,2.58983092e-06,7.44363107e-10
4.03280000e-04,7.25904000e-01,1.00236238e-11,2.64691230e-06,2.64616707e-06,7.55249807e-10
4.04280000e-04,7.27704000e-01,1.00355832e-11,2.70404319e-06,2.70328707e-06,7.66148956e-10
4.05280000e-04,7.29504000e-01,1.00475087e-11,2.76195898e-06,2.76119196e-06,7.77058017e-10
4.06280000e-04,7.31304000e-01,1.00592228e-11,2.82066058e-06,2.81988266e-06,7.87974005e-10
4.07280000e-04,7.33104000e-01,1.00709051e-11,2.88014877e-06,2.87935995e-06,7.98894423e-10
4.08280000e-04,7.34904000e-01,1.00823780e-11,2.94042424e-06,2.93962450e-06,8.09816327e-10
4.09280000e-04,7.36704000e-01,1.00938213e-11,3.00148751e-06,3.00067687e-06,8.20737263e-10
4.10280000e-04,7.38504000e-01,1.01050575e-11,3.06333903e-06,3.06251748e-06,8.31654338e-10
4.11280000e-04,7.40304000e-01,1.01162662e-11,3.12597912e-06,3.12514667e-06,8.42565149e-10
4.12280000e-04,7.42104000e-01,1.01272697e-11,3.18940798e-06,3.18856464e-06,8.53466857e-10
4.13280000e-04,7.43904000e-01,1.01382480e-11,3.25362572e-06,3.25277150e-06,8.64357118e-10
4.14280000e-04,7.45704000e-01,1.01490234e-11,3.31863235e-06,3.31776727e-06,8.75233153e-10
4.15280000e-04,7.47504000e-01,1.01597755e-11,3.38442777e-06,3.38355184e-06,8.86092682e-10
4.16280000e-04,7.49304000e-01,1.01703268e-11,3.45101179e-06,3.45012503e-06,8.96932991e-10
4.17280000e-04,7.51104000e-01,1.01808571e-11,3.51838412e-06,3.51748655e-06,9.07751868e-10
4.18280000e-04,7.52904000e-01,1.01911886e-11,3.58654439e-06,3.58563604e-06,9.18546672e-10
4.19280000e-04,7.54704000e-01,1.02015012e-11,3.65549214e-06,3.65457302e-06,9.29315261e-10
4.20280000e-04,7.56504000e-01,1.02116171e-11,3.72522681e-06,3.72429697e-06,9.40055069e-10
4.21280000e-04,7.58304000e-01,1.02217162e-11,3.79574778e-06,3.79480724e-06,9.50764030e-10
4.22280000e-04,7.60104000e-01,1.02316208e-11,3.86705435e-06,3.86610314e-06,9.61439656e-10
4.23280000e-04,7.61904000e-01,1.02415106e-11,3.93914573e-06,3.93818389e-06,9.72079960e-10
4.24280000e-04,7.63704000e-01,1.02512079e-11,4.01202107e-06,4.01104864e-06,9.82682533e-10
4.25280000e-04,7.65504000e-01,1.02608925e-11,4.08567946e-06,4.08469647e-06,9.93245471e-10
4.26280000e-04,7.67304000e-01,1.02703867e-11,4.16011989e-06,4.15912639e-06,1.00376645e-09
4.27280000e-04,7.69104000e-01,1.02798702e-11,4.23534132e-06,4.23433736e-06,1.01424364e-09
4.28280000e-04,7.70904000e-01,1.02891654e-11,4.31134264e-06,4.31032826e-06,1.02467482e-09
4.29280000e-04,7.72704000e-01,1.02984519e-11,4.38812268e-06,4.38709792e-06,1.03505823e-09
4.30280000e-04,7.74504000e-01,1.03075520e-11,4.46568020e-06,4.46464512e-06,1.04539172e-09
4.31280000e-04,7.76304000e-01,1.03166456e-11,4.54401393e-06,4.54296857e-06,1.05567366e-09
4.32280000e-04,7.78104000e-01,1.03255547e-11,4.62312254e-06,4.62206696e-06,1.06590195e-09
4.33280000e-04,7.79904000e-01,1.03344593e-11,4.70300464e-06,4.70193890e-06,1.07607505e-09
4.34280000e-04,7.81704000e-01,1.03431814e-11,4.78365882e-06,4.78258297e-06,1.08619096e-09
4.35280000e-04,7.83504000e-01,1.03519008e-11,4.86508360e-06,4.86399770e-06,1.09624822e-09
4.36280000e-04,7.85304000e-01,1.03604399e-11,4.94727747e-06,4.94618159e-06,1.10624492e-09
4.37280000e-04,7.87104000e-01,1.03689781e-11,5.03023889e-06,5.02913308e-06,1.11617968e-09
4.38280000e-04,7.88904000e-01,1.03773379e-11,5.11396628e-06,5.11285060e-06,1.12605069e-09
4.39280000e-04,7.90704000e-01,1.03856988e-11,5.19845800e-06,5.19733253e-06,1.13585664e-09
4.40280000e-04,7.92504000e-01,1.03938831e-11,5.28371241e-06,5.28257721e-06,1.14559580e-09
4.41280000e-04,7.94304000e-01,1.04020705e-11,5.36972783e-06,5.36858297e-06,1.15526697e-09
4.42280000e-04,7.96104000e-01,1.04100831e-11,5.45650254e-06,5.45534808e-06,1.16486849e-09
4.43280000e-04,7.97904000e-01,1.04181006e-11,5.54403480e-06,5.54287082e-06,1.17439925e-09
4.44280000e-04,7.99704000e-01,1.04259453e-11,5.63232285e-06,5.63114941e-06,1.18385768e-09
4.45280000e-04,8.01504000e-01,1.04337967e-11,5.72136489e-06,5.72018208e-06,1.19324273e-09
4.46280000e-04,8.03304000e-01,1.04414771e-11,5.81115912e-06,5.80996701e-06,1.20255293e-09
4.47280000e-04,8.05104000e-01,1.04491660e-11,5.90170371e-06,5.90050237e-06,1.21178731e-09
4.48280000e-04,8.06904000e-01,1.04566856e-11,5.99299681e-06,5.99178632e-06,1.22094448e-09
4.49280000e-04,8.08704000e-01,1.04642156e-11,6.08503654e-06,6.08381698e-06,1.23002354e-09
4.50280000e-04,8.10504000e-01,1.04715780e-11,6.17782104e-06,6.17659249e-06,1.23902320e-09
4.51280000e-04,8.12304000e-01,1.04789526e-11,6.27134839e-06,6.27011093e-06,1.24794263e-09
4.52280000e-04,8.14104000e-01,1.04861614e-11,6.36561669e-06,6.36437040e-06,1.25678060e-09
4.53280000e-04,8.15904000e-01,1.04933840e-11,6.46062402e-06,6.45936898e-06,1.26553638e-09
4.54280000e-04,8.17704000e-01,1.05004425e-11,6.55636844e-06,6.55510473e-06,1.27420881e-09
4.55280000e-04,8.19504000e-01,1.05075166e-11,6.65284801e-06,6.65157572e-06,1.28279723e-09
4.56280000e-04,8.21304000e-01,1.05144283e-11,6.75006078e-06,6.74878000e-06,1.29130054e-09
4.57280000e-04,8.23104000e-01,1.05213571e-11,6.84800479e-06,6.84671559e-06,1.29971817e-09
4.58280000e-04,8.24904000e-01,1.05281253e-11,6.94667808e-06,6.94538055e-06,1.30804910e-09
4.59280000e-04,8.26704000e-01,1.05349122e-11,7.04607866e-06,7.04477291e-06,1.31629281e-09
4.60280000e-04,8.28504000e-01,1.05415400e-11,7.14620458e-06,7.14489068e-06,1.32444836e-09
4.61280000e-04,8.30304000e-01,1.05481883e-11,7.24705385e-06,7.24573188e-06,1.33251529e-09
4.62280000e-04,8.32104000e-01,1.05546790e-11,7.34862449e-06,7.34729455e-06,1.34049273e-09
4.63280000e-04,8.33904000e-01,1.05611917e-11,7.45091451e-06,7.44957669e-06,1.34838029e-09
4.64280000e-04,8.35704000e-01,1.05675485e-11,7.55392193e-06,7.55257632e-06,1.35617715e-09
4.65280000e-04,8.37504000e-01,1.05739288e-11,7.65764476e-06,7.65629146e-06,1.36388301e-09
4.66280000e-04,8.39304000e-01,1.05801547e-11,7.76208103e-06,7.76072011e-06,1.37149710e-09
4.67280000e-04,8.41104000e-01,1.05864057e-11,7.86722874e-06,7.86586031e-06,1.37901916e-09
4.68280000e-04,8.42904000e-01,1.05925038e-11,7.97308591e-06,7.97171006e-06,1.38644851e-09
4.69280000e-04,8.44704000e-01,1.05986284e-11,8.07965056e-06,8.07826738e-06,1.39378494e-09
4.70280000e-04,8.46504000e-01,1.06046015e-11,8.18692072e-06,8.18553029e-06,1.40102782e-09
4.71280000e-04,8.48304000e-01,1.06106027e-11,8.29489440e-06,8.29349683e-06,1.40817701e-09
4.72280000e-04,8.50104000e-01,1.06164539e-11,8.40356963e-06,8.40216501e-06,1.41523192e-09
4.73280000e-04,8.51904000e-01,1.06223346e-11,8.51294444e-06,8.51153287e-06,1.42219247e-09
4.74280000e-04,8.53704000e-01,1.06280666e-11,8.62301688e-06,8.62159845e-06,1.42905813e-09
4.75280000e-04,8.55504000e-01,1.06338295e-11,8.73378498e-06,8.73235978e-06,1.43582886e-09
4.76280000e-04,8.57304000e-01,1.06394453e-11,8.84524678e-06,8.84381491e-06,1.44250419e-09
4.77280000e-04,8.59104000e-01,1.06450932e-11,8.95740034e-06,8.95596190e-06,1.44908414e-09
4.78280000e-04,8.60904000e-01,1.06505953e-11,9.07024371e-06,9.06879879e-06,1.45556827e-09
4.79280000e-04,8.62704000e-01,1.06561310e-11,9.18377495e-06,9.18232365e-06,1.46195665e-09
4.80280000e-04,8.64504000e-01,1.06615222e-11,9.29799214e-06,9.29653455e-06,1.46824889e-09
4.81280000e-04,8.66304000e-01,1.06669483e-11,9.41289335e-06,9.41142957e-06,1.47444511e-09
4.82280000e-04,8.68104000e-01,1.06722312e-11,9.52847665e-06,9.52700678e-06,1.48054498e-09
4.83280000e-04,8.69904000e-01,1.06775503e-11,9.64474014e-06,9.64326427e-06,1.48654863e-09
4.84280000e-04,8.71704000e-01,1.06827275e-11,9.76168192e-06,9.76020014e-06,1.49245578e-09
4.85280000e-04,8.73504000e-01,1.06879421e-11,9.87930007e-06,9.87781250e-06,1.49826663e-09
4.86280000e-04,8.75304000e-01,1.06930160e-11,9.99759273e-06,9.99609944e-06,1.50398091e-09
4.87280000e-04,8.77104000e-01,1.06981286e-11,1.01165580e-05,1.01150591e-05,1.50959887e-09
4.88280000e-04,8.78904000e-01,1.07031018e-11,1.02361940e-05,1.02346896e-05,1.51512029e-09
4.89280000e-04,8.80704000e-01,1.07081148e-11,1.03564989e-05,1.03549890e-05,1.52054544e-09
4.90280000e-04,8.82504000e-01,1.07129896e-11,1.04774707e-05,1.04759556e-05,1.52587415e-09
4.91280000e-04,8.84304000e-01,1.07179055e-11,1.05991078e-05,1.05975874e-05,1.53110671e-09
4.92280000e-04,8.86104000e-01,1.07226842e-11,1.07214081e-05,1.07198826e-05,1.53624301e-09
4.93280000e-04,8.87904000e-01,1.07275052e-11,1.08443699e-05,1.08428394e-05,1.54128336e-09
4.94280000e-04,8.89704000e-01,1.07321903e-11,1.09679914e-05,1.09664559e-05,1.54622767e-09
4.95280000e-04,8.91504000e-01,1.07369187e-11,1.10922707e-05,1.10907304e-05,1.55107631e-09
4.96280000e-04,8.93304000e-01,1.07415123e-11,1.12172060e-05,1.12156609e-05,1.55582920e-09
4.97280000e-04,8.95104000e-01,1.07461503e-11,1.13427955e-05,1.13412458e-05,1.56048675e-09
4.98280000e-04,8.96904000e-01,1.07506546e-11,1.14690374e-05,1.14674831e-05,1.56504892e-09
4.99280000e-04,8.98704000e-01,1.07552045e-11,1.15959300e-05,1.15943712e-05,1.56951613e-09
5.00280000e-04,9.00504000e-01,1.07596217e-11,1.17234714e-05,1.17219082e-05,1.57388837e-09
5.01280000e-04,9.02304000e-01,1.07640854e-11,1.18516598e-05,1.18500924e-05,1.57816610e-09
5.02280000e-04,9.04104000e-01,1.07684175e-11,1.19804936e-05,1.19789220e-05,1.58234934e-09
5.03280000e-04,9.05904000e-01,1.07727973e-11,1.21099709e-05,1.21083952e-05,1.58643856e-09
5.04280000e-04,9.07704000e-01,1.07770464e-11,1.22400899e-05,1.22385103e-05,1.59043381e-09
