# hostname: saiwaicho
# ngspice: ******
# gmin: 1e-10
# source: nfettrans.cir
# timestamp: 2026-01-23T18:14:05Z
time,v(ng),i(Vg_sense),i(Vd_sense),i(Vs_sense),i(Vb_sense)
2.48280000e-04,4.46904000e-01,6.48618944e-12,1.31439167e-08,1.29623403e-08,1.88062567e-10
2.49280000e-04,4.48704000e-01,6.51489544e-12,1.37516459e-08,1.35698197e-08,1.88341088e-10
2.50280000e-04,4.50504000e-01,6.54358957e-12,1.43860077e-08,1.42039194e-08,1.88631822e-10
2.51280000e-04,4.52304000e-01,6.57244641e-12,1.50480617e-08,1.48656986e-08,1.88935476e-10
2.52280000e-04,4.54104000e-01,6.60128302e-12,1.57389040e-08,1.55562530e-08,1.89252305e-10
2.53280000e-04,4.55904000e-01,6.63027394e-12,1.64596689e-08,1.62767161e-08,1.89583048e-10
2.54280000e-04,4.57704000e-01,6.65923622e-12,1.72115289e-08,1.70282601e-08,1.89927992e-10
2.55280000e-04,4.59504000e-01,6.68834438e-12,1.79956969e-08,1.78120973e-08,1.90287908e-10
2.56280000e-04,4.61304000e-01,6.71741546e-12,1.88134266e-08,1.86294809e-08,1.90663116e-10
2.57280000e-04,4.63104000e-01,6.74662398e-12,1.96660140e-08,1.94817062e-08,1.91054419e-10
2.58280000e-04,4.64904000e-01,6.77578697e-12,2.05547984e-08,2.03701120e-08,1.91462170e-10
2.59280000e-04,4.66704000e-01,6.80507893e-12,2.14811638e-08,2.12960817e-08,1.91887207e-10
2.60280000e-04,4.68504000e-01,6.83431692e-12,2.24465400e-08,2.22610444e-08,1.92329919e-10
2.61280000e-04,4.70304000e-01,6.86367546e-12,2.34524037e-08,2.32664762e-08,1.92791180e-10
2.62280000e-04,4.72104000e-01,6.89297159e-12,2.45002803e-08,2.43139018e-08,1.93271415e-10
2.63280000e-04,4.73904000e-01,6.92237986e-12,2.55917446e-08,2.54048954e-08,1.93771534e-10
2.64280000e-04,4.75704000e-01,6.95171735e-12,2.67284226e-08,2.65410823e-08,1.94292000e-10
2.65280000e-04,4.77504000e-01,6.98115861e-12,2.79119928e-08,2.77241402e-08,1.94833763e-10
2.66280000e-04,4.79304000e-01,7.01052077e-12,2.91441876e-08,2.89558007e-08,1.95397324e-10
2.67280000e-04,4.81104000e-01,7.03997842e-12,3.04267945e-08,3.02378508e-08,1.95983672e-10
2.68280000e-04,4.82904000e-01,7.06934870e-12,3.17616579e-08,3.15721339e-08,1.96593349e-10
2.69280000e-04,4.84704000e-01,7.09880626e-12,3.31506808e-08,3.29605522e-08,1.97227383e-10
2.70280000e-04,4.86504000e-01,7.12816830e-12,3.45958256e-08,3.44050674e-08,1.97886360e-10
2.71280000e-04,4.88304000e-01,7.15760951e-12,3.60991164e-08,3.59077026e-08,1.98571349e-10
2.72280000e-04,4.90104000e-01,7.18694713e-12,3.76626402e-08,3.74705442e-08,1.99282976e-10
2.73280000e-04,4.91904000e-01,7.21635592e-12,3.92885488e-08,3.90957428e-08,2.00022356e-10
2.74280000e-04,4.93704000e-01,7.24565320e-12,4.09790603e-08,4.07855158e-08,2.00790158e-10
2.75280000e-04,4.95504000e-01,7.27501377e-12,4.27364608e-08,4.25421482e-08,2.01587540e-10
2.76280000e-04,4.97304000e-01,7.30425502e-12,4.45631060e-08,4.43679951e-08,2.02415216e-10
2.77280000e-04,4.99104000e-01,7.33355183e-12,4.64614234e-08,4.62654826e-08,2.03274389e-10
2.78280000e-04,5.00904000e-01,7.36272166e-12,4.84339136e-08,4.82371105e-08,2.04165817e-10
2.79280000e-04,5.02704000e-01,7.39193949e-12,5.04831522e-08,5.02854534e-08,2.05090748e-10
2.80280000e-04,5.04504000e-01,7.42102283e-12,5.26117918e-08,5.24131629e-08,2.06049988e-10
2.81280000e-04,5.06304000e-01,7.45014676e-12,5.48225637e-08,5.46229690e-08,2.07044831e-10
2.82280000e-04,5.08104000e-01,7.47912889e-12,5.71182795e-08,5.69176825e-08,2.08076128e-10
2.83280000e-04,5.09904000e-01,7.50814436e-12,5.95018337e-08,5.93001966e-08,2.09145220e-10
2.84280000e-04,5.11704000e-01,7.53701090e-12,6.19762046e-08,6.17734886e-08,2.10253004e-10
2.85280000e-04,5.13504000e-01,7.56590374e-12,6.45444570e-08,6.43406220e-08,2.11400867e-10
2.86280000e-04,5.15304000e-01,7.59464070e-12,6.72097436e-08,6.70047485e-08,2.12589755e-10
2.87280000e-04,5.17104000e-01,7.62339712e-12,6.99753070e-08,6.97691093e-08,2.13821101e-10
2.88280000e-04,5.18904000e-01,7.65199091e-12,7.28444818e-08,7.26370379e-08,2.15095895e-10
2.89280000e-04,5.20704000e-01,7.68059752e-12,7.58206960e-08,7.56119610e-08,2.16415617e-10
2.90280000e-04,5.22504000e-01,7.70903497e-12,7.89074734e-08,7.86974011e-08,2.17781304e-10
2.91280000e-04,5.24304000e-01,7.73747883e-12,8.21084348e-08,8.18969778e-08,2.19194482e-10
2.92280000e-04,5.26104000e-01,7.76574722e-12,8.54273004e-08,8.52144099e-08,2.20656231e-10
2.93280000e-04,5.27904000e-01,7.79401581e-12,8.88678912e-08,8.86535171e-08,2.22168121e-10
2.94280000e-04,5.29704000e-01,7.82210285e-12,9.24341309e-08,9.22182217e-08,2.23731276e-10
2.95280000e-04,5.31504000e-01,7.85018413e-12,9.61300476e-08,9.59125504e-08,2.25347310e-10
2.96280000e-04,5.33304000e-01,7.87807802e-12,9.99597751e-08,9.97406358e-08,2.27017389e-10
2.97280000e-04,5.35104000e-01,7.90596040e-12,1.03927555e-07,1.03706718e-07,2.28743165e-10
2.98280000e-04,5.36904000e-01,7.93364978e-12,1.08037738e-07,1.07815146e-07,2.30525846e-10
2.99280000e-04,5.38704000e-01,7.96132217e-12,1.12294785e-07,1.12070379e-07,2.32367121e-10
3.00280000e-04,5.40504000e-01,7.98879619e-12,1.16703268e-07,1.16476989e-07,2.34268235e-10
3.01280000e-04,5.42304000e-01,8.01624797e-12,1.21267875e-07,1.21039660e-07,2.36230912e-10
3.02280000e-04,5.44104000e-01,8.04349625e-12,1.25993405e-07,1.25763192e-07,2.38256431e-10
3.03280000e-04,5.45904000e-01,8.07071730e-12,1.30884774e-07,1.30652498e-07,2.40346549e-10
3.04280000e-04,5.47704000e-01,8.09772998e-12,1.35947013e-07,1.35712609e-07,2.42502571e-10
3.05280000e-04,5.49504000e-01,8.12471068e-12,1.41185273e-07,1.40948672e-07,2.44726283e-10
3.06280000e-04,5.51304000e-01,8.15147838e-12,1.46604820e-07,1.46365953e-07,2.47019015e-10
3.07280000e-04,5.53104000e-01,8.17820961e-12,1.52211040e-07,1.51969836e-07,2.49382575e-10
3.08280000e-04,5.54904000e-01,8.20472347e-12,1.58009437e-07,1.57765824e-07,2.51818314e-10
3.09280000e-04,5.56704000e-01,8.23119662e-12,1.64005635e-07,1.63759538e-07,2.54328056e-10
3.10280000e-04,5.58504000e-01,8.25744829e-12,1.70205377e-07,1.69956721e-07,2.56913165e-10
3.11280000e-04,5.60304000e-01,8.28365525e-12,1.76614524e-07,1.76363232e-07,2.59575476e-10
3.12280000e-04,5.62104000e-01,8.30963686e-12,1.83239059e-07,1.82985052e-07,2.62316361e-10
3.13280000e-04,5.63904000e-01,8.33557002e-12,1.90085081e-07,1.89828278e-07,2.65137658e-10
3.14280000e-04,5.65704000e-01,8.36127423e-12,1.97158807e-07,1.96899128e-07,2.68040738e-10
3.15280000e-04,5.67504000e-01,8.38692650e-12,2.04466574e-07,2.04203934e-07,2.71027436e-10
3.16280000e-04,5.69304000e-01,8.41234646e-12,2.12014833e-07,2.11749147e-07,2.74099117e-10
3.17280000e-04,5.71104000e-01,8.43771124e-12,2.19810151e-07,2.19541331e-07,2.77257601e-10
3.18280000e-04,5.72904000e-01,8.46284058e-12,2.27859208e-07,2.27587166e-07,2.80504237e-10
3.19280000e-04,5.74704000e-01,8.48791176e-12,2.36168796e-07,2.35893443e-07,2.83840826e-10
3.20280000e-04,5.76504000e-01,8.51274464e-12,2.44745819e-07,2.44467063e-07,2.87268689e-10
3.21280000e-04,5.78304000e-01,8.53751660e-12,2.53597288e-07,2.53315036e-07,2.90789597e-10
3.22280000e-04,5.80104000e-01,8.56204764e-12,2.62730321e-07,2.62444478e-07,2.94404836e-10
3.23280000e-04,5.81904000e-01,8.58651525e-12,2.72152137e-07,2.71862608e-07,2.98116138e-10
3.24280000e-04,5.83704000e-01,8.61073954e-12,2.81870060e-07,2.81576746e-07,3.01924744e-10
3.25280000e-04,5.85504000e-01,8.63489813e-12,2.91891508e-07,2.91594311e-07,3.05832332e-10
3.26280000e-04,5.87304000e-01,8.65881125e-12,3.02223996e-07,3.01922815e-07,3.09840089e-10
3.27280000e-04,5.89104000e-01,8.68265663e-12,3.12875130e-07,3.12569863e-07,3.13949634e-10
3.28280000e-04,5.90904000e-01,8.70625461e-12,3.23852603e-07,3.23543147e-07,3.18162085e-10
3.29280000e-04,5.92704000e-01,8.72978304e-12,3.35164193e-07,3.34850444e-07,3.22478988e-10
3.30280000e-04,5.94504000e-01,8.75306236e-12,3.46817756e-07,3.46499608e-07,3.26901385e-10
3.31280000e-04,5.96304000e-01,8.77627054e-12,3.58821227e-07,3.58498573e-07,3.31430740e-10
3.32280000e-04,5.98104000e-01,8.79922812e-12,3.71182609e-07,3.70855340e-07,3.36068005e-10
3.33280000e-04,5.99904000e-01,8.82211319e-12,3.83909972e-07,3.83577980e-07,3.40814549e-10
3.34280000e-04,6.01704000e-01,8.84474639e-12,3.97011449e-07,3.96674623e-07,3.45671226e-10
3.35280000e-04,6.03504000e-01,8.86730590e-12,4.10495229e-07,4.10153457e-07,3.50639301e-10
3.36280000e-04,6.05304000e-01,8.88961248e-12,4.24369553e-07,4.24022723e-07,3.55719516e-10
3.37280000e-04,6.07104000e-01,8.91184441e-12,4.38642706e-07,4.38290705e-07,3.60913021e-10
3.38280000e-04,6.08904000e-01,8.93382254e-12,4.53323016e-07,4.52965729e-07,3.66220437e-10
3.39280000e-04,6.10704000e-01,8.95572525e-12,4.68418844e-07,4.68056157e-07,3.71642790e-10
3.40280000e-04,6.12504000e-01,8.97737349e-12,4.83938581e-07,4.83570378e-07,3.77180571e-10
3.41280000e-04,6.14304000e-01,8.99894574e-12,4.99890641e-07,4.99516805e-07,3.82834669e-10
3.42280000e-04,6.16104000e-01,9.02026303e-12,5.16283454e-07,5.15903869e-07,3.88605435e-10
3.43280000e-04,6.17904000e-01,9.04150393e-12,5.33125463e-07,5.32740011e-07,3.94493614e-10
3.44280000e-04,6.19704000e-01,9.06248958e-12,5.50425113e-07,5.50033676e-07,4.00499411e-10
3.45280000e-04,6.21504000e-01,9.08339862e-12,5.68190849e-07,5.67793309e-07,4.06623418e-10
3.46280000e-04,6.23304000e-01,9.10405227e-12,5.86431108e-07,5.86027346e-07,4.12865683e-10
3.47280000e-04,6.25104000e-01,9.12462927e-12,6.05154311e-07,6.04744209e-07,4.19226640e-10
3.48280000e-04,6.26904000e-01,9.14495092e-12,6.24368861e-07,6.23952299e-07,4.25706173e-10
3.49280000e-04,6.28704000e-01,9.16519603e-12,6.44083130e-07,6.43659991e-07,4.32304551e-10
3.50280000e-04,6.30504000e-01,9.18518598e-12,6.64305459e-07,6.63875623e-07,4.39021491e-10
3.51280000e-04,6.32304000e-01,9.20509967e-12,6.85044149e-07,6.84607497e-07,4.45857091e-10
3.52280000e-04,6.34104000e-01,9.22475855e-12,7.06307452e-07,7.05863866e-07,4.52810896e-10
3.53280000e-04,6.35904000e-01,9.24434158e-12,7.28103569e-07,7.27652931e-07,4.59882828e-10
3.54280000e-04,6.37704000e-01,9.26367030e-12,7.50440642e-07,7.49982833e-07,4.67072258e-10
3.55280000e-04,6.39504000e-01,9.28292373e-12,7.73326746e-07,7.72861650e-07,4.74378931e-10
3.56280000e-04,6.41304000e-01,9.30192348e-12,7.96769887e-07,7.96297387e-07,4.81802040e-10
3.57280000e-04,6.43104000e-01,9.32084864e-12,8.20777991e-07,8.20297971e-07,4.89341153e-10
3.58280000e-04,6.44904000e-01,9.33952087e-12,8.45358902e-07,8.44871246e-07,4.96995284e-10
3.59280000e-04,6.46704000e-01,9.35811935e-12,8.70520375e-07,8.70024969e-07,5.04763824e-10
3.60280000e-04,6.48504000e-01,9.37646578e-12,8.96270070e-07,8.95766801e-07,5.12645609e-10
3.61280000e-04,6.50304000e-01,9.39473940e-12,9.22615546e-07,9.22104301e-07,5.20639854e-10
3.62280000e-04,6.52104000e-01,9.41276197e-12,9.49564259e-07,9.49044926e-07,5.28745221e-10
3.63280000e-04,6.53904000e-01,9.43071279e-12,9.77123551e-07,9.76596021e-07,5.36960750e-10
3.64280000e-04,6.55704000e-01,9.44841368e-12,1.00530065e-06,1.00476482e-06,5.45284931e-10
3.65280000e-04,6.57504000e-01,9.46604398e-12,1.03410267e-06,1.03355842e-06,5.53716636e-10
3.66280000e-04,6.59304000e-01,9.48342557e-12,1.06353659e-06,1.06298382e-06,5.62254188e-10
3.67280000e-04,6.61104000e-01,9.50073784e-12,1.09360926e-06,1.09304787e-06,5.70896293e-10
3.68280000e-04,6.62904000e-01,9.51780270e-12,1.12432741e-06,1.12375729e-06,5.79641113e-10
3.69280000e-04,6.64704000e-01,9.53479960e-12,1.15569762e-06,1.15511867e-06,5.88487199e-10
3.70280000e-04,6.66504000e-01,9.55155051e-12,1.18772634e-06,1.18713846e-06,5.97432556e-10
3.71280000e-04,6.68304000e-01,9.56823489e-12,1.22041987e-06,1.21982296e-06,6.06475585e-10
3.72280000e-04,6.70104000e-01,9.58467477e-12,1.25378435e-06,1.25317832e-06,6.15614147e-10
3.73280000e-04,6.71904000e-01,9.60104966e-12,1.28782580e-06,1.28721055e-06,6.24846499e-10
3.74280000e-04,6.73704000e-01,9.61718161e-12,1.32255006e-06,1.32192551e-06,6.34170364e-10
3.75280000e-04,6.75504000e-01,9.63325017e-12,1.35796283e-06,1.35732888e-06,6.43583868e-10
3.76280000e-04,6.77304000e-01,9.64907744e-12,1.39406966e-06,1.39342622e-06,6.53084606e-10
3.77280000e-04,6.79104000e-01,9.66484299e-12,1.43087591e-06,1.43022290e-06,6.62670582e-10
3.78280000e-04,6.80904000e-01,9.68036894e-12,1.46838681e-06,1.46772415e-06,6.72339272e-10
3.79280000e-04,6.82704000e-01,9.69583492e-12,1.50660742e-06,1.50593503e-06,6.82088568e-10
3.80280000e-04,6.84504000e-01,9.71106306e-12,1.54554263e-06,1.54486043e-06,6.91915843e-10
3.81280000e-04,6.86304000e-01,9.72623303e-12,1.58519718e-06,1.58450508e-06,7.01818884e-10
3.82280000e-04,6.88104000e-01,9.74116699e-12,1.62557562e-06,1.62487356e-06,7.11794970e-10
3.83280000e-04,6.89904000e-01,9.75604461e-12,1.66668235e-06,1.66597027e-06,7.21841801e-10
3.84280000e-04,6.91704000e-01,9.77068811e-12,1.70852162e-06,1.70779944e-06,7.31956570e-10
3.85280000e-04,6.93504000e-01,9.78527716e-12,1.75109749e-06,1.75036514e-06,7.42136898e-10
3.86280000e-04,6.95304000e-01,9.79963399e-12,1.79441387e-06,1.79367129e-06,7.52379910e-10
3.87280000e-04,6.97104000e-01,9.81393833e-12,1.83847449e-06,1.83772162e-06,7.62683160e-10
3.88280000e-04,6.98904000e-01,9.82801240e-12,1.88328293e-06,1.88251972e-06,7.73043710e-10
3.89280000e-04,7.00704000e-01,9.84203596e-12,1.92884260e-06,1.92806899e-06,7.83459063e-10
3.90280000e-04,7.02504000e-01,9.85583125e-12,1.97515675e-06,1.97437268e-06,7.93926234e-10
3.91280000e-04,7.04304000e-01,9.86957802e-12,2.02222847e-06,2.02143390e-06,8.04442681e-10
3.92280000e-04,7.06104000e-01,9.88309856e-12,2.07006069e-06,2.06925556e-06,8.15005381e-10
3.93280000e-04,7.07904000e-01,9.89657262e-12,2.11865617e-06,2.11784045e-06,8.25611766e-10
3.94280000e-04,7.09704000e-01,9.90982250e-12,2.16801752e-06,2.16719118e-06,8.36258785e-10
3.95280000e-04,7.11504000e-01,9.92302796e-12,2.21814722e-06,2.21731020e-06,8.46943849e-10
3.96280000e-04,7.13304000e-01,9.93601132e-12,2.26904756e-06,2.26819983e-06,8.57663896e-10
3.97280000e-04,7.15104000e-01,9.94895235e-12,2.32072069e-06,2.31986223e-06,8.68416326e-10
3.98280000e-04,7.16904000e-01,9.96167337e-12,2.37316863e-06,2.37229940e-06,8.79198073e-10
3.99280000e-04,7.18704000e-01,9.97435416e-12,2.42639323e-06,2.42551320e-06,8.90006541e-10
4.00280000e-04,7.20504000e-01,9.98681705e-12,2.48039622e-06,2.47950537e-06,9.00838670e-10
4.01280000e-04,7.22304000e-01,9.99924183e-12,2.53517916e-06,2.53427746e-06,9.11691873e-10
4.02280000e-04,7.24104000e-01,1.00114508e-11,2.59074349e-06,2.58983094e-06,9.22563107e-10
4.03280000e-04,7.25904000e-01,1.00236239e-11,2.64709051e-06,2.64616709e-06,9.33449808e-10
4.04280000e-04,7.27704000e-01,1.00355832e-11,2.70422140e-06,2.70328709e-06,9.44348956e-10
4.05280000e-04,7.29504000e-01,1.00475087e-11,2.76213719e-06,2.76119198e-06,9.55258017e-10
4.06280000e-04,7.31304000e-01,1.00592228e-11,2.82083879e-06,2.81988268e-06,9.66174006e-10
4.07280000e-04,7.33104000e-01,1.00709051e-11,2.88032699e-06,2.87935997e-06,9.77094423e-10
4.08280000e-04,7.34904000e-01,1.00823780e-11,2.94060246e-06,2.93962452e-06,9.88016327e-10
4.09280000e-04,7.36704000e-01,1.00938213e-11,3.00166573e-06,3.00067689e-06,9.98937264e-10
4.10280000e-04,7.38504000e-01,1.01050575e-11,3.06351725e-06,3.06251750e-06,1.00985434e-09
4.11280000e-04,7.40304000e-01,1.01162662e-11,3.12615734e-06,3.12514669e-06,1.02076515e-09
4.12280000e-04,7.42104000e-01,1.01272698e-11,3.18958620e-06,3.18856466e-06,1.03166686e-09
4.13280000e-04,7.43904000e-01,1.01382480e-11,3.25380394e-06,3.25277152e-06,1.04255712e-09
4.14280000e-04,7.45704000e-01,1.01490234e-11,3.31881057e-06,3.31776729e-06,1.05343315e-09
4.15280000e-04,7.47504000e-01,1.01597755e-11,3.38460599e-06,3.38355186e-06,1.06429268e-09
4.16280000e-04,7.49304000e-01,1.01703268e-11,3.45119001e-06,3.45012505e-06,1.07513299e-09
4.17280000e-04,7.51104000e-01,1.01808571e-11,3.51856234e-06,3.51748657e-06,1.08595187e-09
4.18280000e-04,7.52904000e-01,1.01911886e-11,3.58672261e-06,3.58563606e-06,1.09674667e-09
4.19280000e-04,7.54704000e-01,1.02015012e-11,3.65567036e-06,3.65457304e-06,1.10751526e-09
4.20280000e-04,7.56504000e-01,1.02116171e-11,3.72540503e-06,3.72429699e-06,1.11825507e-09
4.21280000e-04,7.58304000e-01,1.02217162e-11,3.79592600e-06,3.79480726e-06,1.12896403e-09
4.22280000e-04,7.60104000e-01,1.02316208e-11,3.86723257e-06,3.86610316e-06,1.13963966e-09
4.23280000e-04,7.61904000e-01,1.02415106e-11,3.93932395e-06,3.93818391e-06,1.15027996e-09
4.24280000e-04,7.63704000e-01,1.02512079e-11,4.01219929e-06,4.01104866e-06,1.16088253e-09
4.25280000e-04,7.65504000e-01,1.02608925e-11,4.08585768e-06,4.08469649e-06,1.17144547e-09
4.26280000e-04,7.67304000e-01,1.02703867e-11,4.16029811e-06,4.15912642e-06,1.18196645e-09
4.27280000e-04,7.69104000e-01,1.02798702e-11,4.23551955e-06,4.23433738e-06,1.19244364e-09
4.28280000e-04,7.70904000e-01,1.02891654e-11,4.31152087e-06,4.31032828e-06,1.20287482e-09
4.29280000e-04,7.72704000e-01,1.02984519e-11,4.38830090e-06,4.38709794e-06,1.21325823e-09
4.30280000e-04,7.74504000e-01,1.03075520e-11,4.46585842e-06,4.46464514e-06,1.22359172e-09
4.31280000e-04,7.76304000e-01,1.03166456e-11,4.54419215e-06,4.54296860e-06,1.23387366e-09
4.32280000e-04,7.78104000e-01,1.03255547e-11,4.62330076e-06,4.62206698e-06,1.24410195e-09
4.33280000e-04,7.79904000e-01,1.03344593e-11,4.70318286e-06,4.70193892e-06,1.25427505e-09
4.34280000e-04,7.81704000e-01,1.03431814e-11,4.78383704e-06,4.78258299e-06,1.26439096e-09
4.35280000e-04,7.83504000e-01,1.03519009e-11,4.86526182e-06,4.86399772e-06,1.27444822e-09
4.36280000e-04,7.85304000e-01,1.03604399e-11,4.94745570e-06,4.94618161e-06,1.28444492e-09
4.37280000e-04,7.87104000e-01,1.03689781e-11,5.03041712e-06,5.02913311e-06,1.29437968e-09
4.38280000e-04,7.88904000e-01,1.03773379e-11,5.11414450e-06,5.11285063e-06,1.30425069e-09
4.39280000e-04,7.90704000e-01,1.03856988e-11,5.19863623e-06,5.19733256e-06,1.31405663e-09
4.40280000e-04,7.92504000e-01,1.03938831e-11,5.28389064e-06,5.28257724e-06,1.32379580e-09
4.41280000e-04,7.94304000e-01,1.04020705e-11,5.36990606e-06,5.36858299e-06,1.33346697e-09
4.42280000e-04,7.96104000e-01,1.04100831e-11,5.45668076e-06,5.45534810e-06,1.34306849e-09
4.43280000e-04,7.97904000e-01,1.04181006e-11,5.54421302e-06,5.54287084e-06,1.35259925e-09
4.44280000e-04,7.99704000e-01,1.04259453e-11,5.63250107e-06,5.63114944e-06,1.36205768e-09
4.45280000e-04,8.01504000e-01,1.04337967e-11,5.72154312e-06,5.72018211e-06,1.37144273e-09
4.46280000e-04,8.03304000e-01,1.04414771e-11,5.81133735e-06,5.80996704e-06,1.38075293e-09
4.47280000e-04,8.05104000e-01,1.04491660e-11,5.90188194e-06,5.90050240e-06,1.38998731e-09
4.48280000e-04,8.06904000e-01,1.04566856e-11,5.99317503e-06,5.99178635e-06,1.39914447e-09
4.49280000e-04,8.08704000e-01,1.04642156e-11,6.08521477e-06,6.08381701e-06,1.40822354e-09
4.50280000e-04,8.10504000e-01,1.04715780e-11,6.17799926e-06,6.17659251e-06,1.41722320e-09
4.51280000e-04,8.12304000e-01,1.04789526e-11,6.27152662e-06,6.27011095e-06,1.42614263e-09
4.52280000e-04,8.14104000e-01,1.04861614e-11,6.36579492e-06,6.36437042e-06,1.43498060e-09
4.53280000e-04,8.15904000e-01,1.04933840e-11,6.46080225e-06,6.45936900e-06,1.44373638e-09
4.54280000e-04,8.17704000e-01,1.05004425e-11,6.55654667e-06,6.55510476e-06,1.45240881e-09
4.55280000e-04,8.19504000e-01,1.05075166e-11,6.65302624e-06,6.65157575e-06,1.46099723e-09
4.56280000e-04,8.21304000e-01,1.05144283e-11,6.75023901e-06,6.74878002e-06,1.46950054e-09
4.57280000e-04,8.23104000e-01,1.05213571e-11,6.84818302e-06,6.84671562e-06,1.47791817e-09
4.58280000e-04,8.24904000e-01,1.05281253e-11,6.94685630e-06,6.94538058e-06,1.48624910e-09
4.59280000e-04,8.26704000e-01,1.05349122e-11,7.04625689e-06,7.04477293e-06,1.49449281e-09
4.60280000e-04,8.28504000e-01,1.05415400e-11,7.14638281e-06,7.14489070e-06,1.50264836e-09
4.61280000e-04,8.30304000e-01,1.05481883e-11,7.24723208e-06,7.24573191e-06,1.51071529e-09
4.62280000e-04,8.32104000e-01,1.05546790e-11,7.34880271e-06,7.34729458e-06,1.51869272e-09
4.63280000e-04,8.33904000e-01,1.05611917e-11,7.45109274e-06,7.44957672e-06,1.52658028e-09
4.64280000e-04,8.35704000e-01,1.05675485e-11,7.55410016e-06,7.55257635e-06,1.53437715e-09
4.65280000e-04,8.37504000e-01,1.05739288e-11,7.65782299e-06,7.65629148e-06,1.54208301e-09
4.66280000e-04,8.39304000e-01,1.05801547e-11,7.76225926e-06,7.76072014e-06,1.54969709e-09
4.67280000e-04,8.41104000e-01,1.05864057e-11,7.86740697e-06,7.86586034e-06,1.55721916e-09
4.68280000e-04,8.42904000e-01,1.05925038e-11,7.97326414e-06,7.97171009e-06,1.56464851e-09
4.69280000e-04,8.44704000e-01,1.05986284e-11,8.07982879e-06,8.07826741e-06,1.57198494e-09
4.70280000e-04,8.46504000e-01,1.06046015e-11,8.18709895e-06,8.18553032e-06,1.57922782e-09
4.71280000e-04,8.48304000e-01,1.06106027e-11,8.29507263e-06,8.29349686e-06,1.58637701e-09
4.72280000e-04,8.50104000e-01,1.06164539e-11,8.40374786e-06,8.40216504e-06,1.59343192e-09
4.73280000e-04,8.51904000e-01,1.06223346e-11,8.51312268e-06,8.51153290e-06,1.60039247e-09
4.74280000e-04,8.53704000e-01,1.06280666e-11,8.62319511e-06,8.62159848e-06,1.60725813e-09
4.75280000e-04,8.55504000e-01,1.06338295e-11,8.73396321e-06,8.73235981e-06,1.61402886e-09
4.76280000e-04,8.57304000e-01,1.06394453e-11,8.84542501e-06,8.84381495e-06,1.62070419e-09
4.77280000e-04,8.59104000e-01,1.06450932e-11,8.95757857e-06,8.95596193e-06,1.62728414e-09
4.78280000e-04,8.60904000e-01,1.06505953e-11,9.07042194e-06,9.06879882e-06,1.63376827e-09
4.79280000e-04,8.62704000e-01,1.06561310e-11,9.18395318e-06,9.18232368e-06,1.64015665e-09
4.80280000e-04,8.64504000e-01,1.06615222e-11,9.29817037e-06,9.29653459e-06,1.64644889e-09
4.81280000e-04,8.66304000e-01,1.06669483e-11,9.41307158e-06,9.41142960e-06,1.65264511e-09
4.82280000e-04,8.68104000e-01,1.06722312e-11,9.52865488e-06,9.52700681e-06,1.65874497e-09
4.83280000e-04,8.69904000e-01,1.06775503e-11,9.64491837e-06,9.64326430e-06,1.66474863e-09
4.84280000e-04,8.71704000e-01,1.06827275e-11,9.76186015e-06,9.76020018e-06,1.67065578e-09
4.85280000e-04,8.73504000e-01,1.06879421e-11,9.87947831e-06,9.87781253e-06,1.67646662e-09
4.86280000e-04,8.75304000e-01,1.06930160e-11,9.99777096e-06,9.99609947e-06,1.68218091e-09
4.87280000e-04,8.77104000e-01,1.06981286e-11,1.01167362e-05,1.01150591e-05,1.68779887e-09
4.88280000e-04,8.78904000e-01,1.07031018e-11,1.02363722e-05,1.02346896e-05,1.69332029e-09
4.89280000e-04,8.80704000e-01,1.07081148e-11,1.03566771e-05,1.03549891e-05,1.69874544e-09
4.90280000e-04,8.82504000e-01,1.07129896e-11,1.04776490e-05,1.04759556e-05,1.70407414e-09
4.91280000e-04,8.84304000e-01,1.07179055e-11,1.05992860e-05,1.05975874e-05,1.70930671e-09
4.92280000e-04,8.86104000e-01,1.07226842e-11,1.07215863e-05,1.07198826e-05,1.71444300e-09
4.93280000e-04,8.87904000e-01,1.07275052e-11,1.08445482e-05,1.08428394e-05,1.71948336e-09
4.94280000e-04,8.89704000e-01,1.07321903e-11,1.09681696e-05,1.09664559e-05,1.72442767e-09
4.95280000e-04,8.91504000e-01,1.07369187e-11,1.10924489e-05,1.10907304e-05,1.72927630e-09
4.96280000e-04,8.93304000e-01,1.07415123e-11,1.12173842e-05,1.12156609e-05,1.73402920e-09
4.97280000e-04,8.95104000e-01,1.07461503e-11,1.13429737e-05,1.13412458e-05,1.73868675e-09
4.98280000e-04,8.96904000e-01,1.07506546e-11,1.14692157e-05,1.14674832e-05,1.74324891e-09
4.99280000e-04,8.98704000e-01,1.07552045e-11,1.15961082e-05,1.15943712e-05,1.74771612e-09
5.00280000e-04,9.00504000e-01,1.07596217e-11,1.17236496e-05,1.17219083e-05,1.75208836e-09
5.01280000e-04,9.02304000e-01,1.07640854e-11,1.18518380e-05,1.18500924e-05,1.75636610e-09
5.02280000e-04,9.04104000e-01,1.07684176e-11,1.19806718e-05,1.19789220e-05,1.76054933e-09
5.03280000e-04,9.05904000e-01,1.07727973e-11,1.21101491e-05,1.21083952e-05,1.76463856e-09
5.04280000e-04,9.07704000e-01,1.07770465e-11,1.22402682e-05,1.22385103e-05,1.76863381e-09
