# hostname: saiwaicho
# ngspice: ******
# gmin: 1e-10
# source: nfetdc.cir
# timestamp: 2026-01-24T17:35:27Z
v-sweep,v(ng),i(Vg_sense),i(Vd_sense),i(Vs_sense),i(Vb_sense)
2.50000000e-01,2.50000000e-01,-0.00000000e+00,2.32685747e-10,5.26507617e-11,1.80034985e-10
2.51000000e-01,2.51000000e-01,-0.00000000e+00,2.34247731e-10,5.42120044e-11,1.80035726e-10
2.52000000e-01,2.52000000e-01,-0.00000000e+00,2.35855769e-10,5.58192804e-11,1.80036489e-10
2.53000000e-01,2.53000000e-01,-0.00000000e+00,2.37511209e-10,5.74739352e-11,1.80037274e-10
2.54000000e-01,2.54000000e-01,-0.00000000e+00,2.39215436e-10,5.91773535e-11,1.80038082e-10
2.55000000e-01,2.55000000e-01,-0.00000000e+00,2.40969874e-10,6.09309596e-11,1.80038915e-10
2.56000000e-01,2.56000000e-01,-0.00000000e+00,2.42775990e-10,6.27362190e-11,1.80039771e-10
2.57000000e-01,2.57000000e-01,-0.00000000e+00,2.44635293e-10,6.45946394e-11,1.80040653e-10
2.58000000e-01,2.58000000e-01,-0.00000000e+00,2.46549333e-10,6.65077718e-11,1.80041561e-10
2.59000000e-01,2.59000000e-01,-0.00000000e+00,2.48519708e-10,6.84772121e-11,1.80042496e-10
2.60000000e-01,2.60000000e-01,-0.00000000e+00,2.50548059e-10,7.05046017e-11,1.80043458e-10
2.61000000e-01,2.61000000e-01,-0.00000000e+00,2.52636078e-10,7.25916295e-11,1.80044448e-10
2.62000000e-01,2.62000000e-01,-0.00000000e+00,2.54785500e-10,7.47400327e-11,1.80045468e-10
2.63000000e-01,2.63000000e-01,-0.00000000e+00,2.56998115e-10,7.69515984e-11,1.80046517e-10
2.64000000e-01,2.64000000e-01,-0.00000000e+00,2.59275762e-10,7.92281650e-11,1.80047597e-10
2.65000000e-01,2.65000000e-01,-0.00000000e+00,2.61620333e-10,8.15716235e-11,1.80048709e-10
2.66000000e-01,2.66000000e-01,-0.00000000e+00,2.64033773e-10,8.39839193e-11,1.80049854e-10
2.67000000e-01,2.67000000e-01,-0.00000000e+00,2.66518086e-10,8.64670531e-11,1.80051032e-10
2.68000000e-01,2.68000000e-01,-0.00000000e+00,2.69075329e-10,8.90230831e-11,1.80052245e-10
2.69000000e-01,2.69000000e-01,-0.00000000e+00,2.71707620e-10,9.16541264e-11,1.80053494e-10
2.70000000e-01,2.70000000e-01,-0.00000000e+00,2.74417139e-10,9.43623603e-11,1.80054779e-10
2.71000000e-01,2.71000000e-01,-0.00000000e+00,2.77206126e-10,9.71500245e-11,1.80056102e-10
2.72000000e-01,2.72000000e-01,-0.00000000e+00,2.80076886e-10,1.00019422e-10,1.80057463e-10
2.73000000e-01,2.73000000e-01,-0.00000000e+00,2.83031788e-10,1.02972923e-10,1.80058865e-10
2.74000000e-01,2.74000000e-01,-0.00000000e+00,2.86073271e-10,1.06012964e-10,1.80060308e-10
2.75000000e-01,2.75000000e-01,-0.00000000e+00,2.89203842e-10,1.09142050e-10,1.80061792e-10
2.76000000e-01,2.76000000e-01,-0.00000000e+00,2.92426079e-10,1.12362758e-10,1.80063321e-10
2.77000000e-01,2.77000000e-01,-0.00000000e+00,2.95742634e-10,1.15677740e-10,1.80064894e-10
2.78000000e-01,2.78000000e-01,-0.00000000e+00,2.99156234e-10,1.19089721e-10,1.80066513e-10
2.79000000e-01,2.79000000e-01,-0.00000000e+00,3.02669684e-10,1.22601505e-10,1.80068179e-10
2.80000000e-01,2.80000000e-01,-0.00000000e+00,3.06285867e-10,1.26215973e-10,1.80069894e-10
2.81000000e-01,2.81000000e-01,-0.00000000e+00,3.10007749e-10,1.29936090e-10,1.80071660e-10
2.82000000e-01,2.82000000e-01,-0.00000000e+00,3.13838380e-10,1.33764904e-10,1.80073476e-10
2.83000000e-01,2.83000000e-01,-0.00000000e+00,3.17780896e-10,1.37705550e-10,1.80075346e-10
2.84000000e-01,2.84000000e-01,-0.00000000e+00,3.21838521e-10,1.41761250e-10,1.80077271e-10
2.85000000e-01,2.85000000e-01,-0.00000000e+00,3.26014571e-10,1.45935319e-10,1.80079251e-10
2.86000000e-01,2.86000000e-01,-0.00000000e+00,3.30312454e-10,1.50231164e-10,1.80081290e-10
2.87000000e-01,2.87000000e-01,-0.00000000e+00,3.34735676e-10,1.54652289e-10,1.80083387e-10
2.88000000e-01,2.88000000e-01,-0.00000000e+00,3.39287841e-10,1.59202295e-10,1.80085546e-10
2.89000000e-01,2.89000000e-01,-0.00000000e+00,3.43972654e-10,1.63884886e-10,1.80087768e-10
2.90000000e-01,2.90000000e-01,-0.00000000e+00,3.48793925e-10,1.68703870e-10,1.80090055e-10
2.91000000e-01,2.91000000e-01,-0.00000000e+00,3.53755569e-10,1.73663161e-10,1.80092408e-10
2.92000000e-01,2.92000000e-01,-0.00000000e+00,3.58861614e-10,1.78766784e-10,1.80094830e-10
2.93000000e-01,2.93000000e-01,-0.00000000e+00,3.64116198e-10,1.84018876e-10,1.80097322e-10
2.94000000e-01,2.94000000e-01,-0.00000000e+00,3.69523576e-10,1.89423690e-10,1.80099886e-10
2.95000000e-01,2.95000000e-01,-0.00000000e+00,3.75088123e-10,1.94985598e-10,1.80102525e-10
2.96000000e-01,2.96000000e-01,-0.00000000e+00,3.80814335e-10,2.00709094e-10,1.80105241e-10
2.97000000e-01,2.97000000e-01,-0.00000000e+00,3.86706834e-10,2.06598799e-10,1.80108036e-10
2.98000000e-01,2.98000000e-01,-0.00000000e+00,3.92770371e-10,2.12659460e-10,1.80110911e-10
2.99000000e-01,2.99000000e-01,-0.00000000e+00,3.99009829e-10,2.18895959e-10,1.80113870e-10
3.00000000e-01,3.00000000e-01,-0.00000000e+00,4.05430227e-10,2.25313312e-10,1.80116915e-10
3.01000000e-01,3.01000000e-01,-0.00000000e+00,4.12036724e-10,2.31916676e-10,1.80120048e-10
3.02000000e-01,3.02000000e-01,-0.00000000e+00,4.18834622e-10,2.38711350e-10,1.80123272e-10
3.03000000e-01,3.03000000e-01,-0.00000000e+00,4.25829370e-10,2.45702781e-10,1.80126589e-10
3.04000000e-01,3.04000000e-01,-0.00000000e+00,4.33026568e-10,2.52896566e-10,1.80130002e-10
3.05000000e-01,3.05000000e-01,-0.00000000e+00,4.40431972e-10,2.60298458e-10,1.80133514e-10
3.06000000e-01,3.06000000e-01,-0.00000000e+00,4.48051496e-10,2.67914369e-10,1.80137127e-10
3.07000000e-01,3.07000000e-01,-0.00000000e+00,4.55891218e-10,2.75750373e-10,1.80140845e-10
3.08000000e-01,3.08000000e-01,-0.00000000e+00,4.63957383e-10,2.83812712e-10,1.80144670e-10
3.09000000e-01,3.09000000e-01,-0.00000000e+00,4.72256408e-10,2.92107802e-10,1.80148606e-10
3.10000000e-01,3.10000000e-01,-0.00000000e+00,4.80794888e-10,3.00642233e-10,1.80152655e-10
3.11000000e-01,3.11000000e-01,-0.00000000e+00,4.89579599e-10,3.09422778e-10,1.80156821e-10
3.12000000e-01,3.12000000e-01,-0.00000000e+00,4.98617502e-10,3.18456395e-10,1.80161106e-10
3.13000000e-01,3.13000000e-01,-0.00000000e+00,5.07915748e-10,3.27750233e-10,1.80165516e-10
3.14000000e-01,3.14000000e-01,-0.00000000e+00,5.17481688e-10,3.37311636e-10,1.80170052e-10
3.15000000e-01,3.15000000e-01,-0.00000000e+00,5.27322870e-10,3.47148151e-10,1.80174718e-10
3.16000000e-01,3.16000000e-01,-0.00000000e+00,5.37447049e-10,3.57267530e-10,1.80179519e-10
3.17000000e-01,3.17000000e-01,-0.00000000e+00,5.47862193e-10,3.67677735e-10,1.80184458e-10
3.18000000e-01,3.18000000e-01,-0.00000000e+00,5.58576486e-10,3.78386948e-10,1.80189538e-10
3.19000000e-01,3.19000000e-01,-0.00000000e+00,5.69598336e-10,3.89403572e-10,1.80194764e-10
3.20000000e-01,3.20000000e-01,-0.00000000e+00,5.80936378e-10,4.00736237e-10,1.80200140e-10
3.21000000e-01,3.21000000e-01,-0.00000000e+00,5.92599481e-10,4.12393810e-10,1.80205670e-10
3.22000000e-01,3.22000000e-01,-0.00000000e+00,6.04596755e-10,4.24385396e-10,1.80211359e-10
3.23000000e-01,3.23000000e-01,-0.00000000e+00,6.16937559e-10,4.36720349e-10,1.80217210e-10
3.24000000e-01,3.24000000e-01,-0.00000000e+00,6.29631500e-10,4.49408271e-10,1.80223229e-10
3.25000000e-01,3.25000000e-01,-0.00000000e+00,6.42688449e-10,4.62459029e-10,1.80229420e-10
3.26000000e-01,3.26000000e-01,-0.00000000e+00,6.56118540e-10,4.75882753e-10,1.80235787e-10
3.27000000e-01,3.27000000e-01,-0.00000000e+00,6.69932180e-10,4.89689844e-10,1.80242337e-10
3.28000000e-01,3.28000000e-01,-0.00000000e+00,6.84140057e-10,5.03890984e-10,1.80249073e-10
3.29000000e-01,3.29000000e-01,-0.00000000e+00,6.98753145e-10,5.18497144e-10,1.80256001e-10
3.30000000e-01,3.30000000e-01,-0.00000000e+00,7.13782710e-10,5.33519584e-10,1.80263127e-10
3.31000000e-01,3.31000000e-01,-0.00000000e+00,7.29240323e-10,5.48969868e-10,1.80270455e-10
3.32000000e-01,3.32000000e-01,-0.00000000e+00,7.45137861e-10,5.64859869e-10,1.80277992e-10
3.33000000e-01,3.33000000e-01,-0.00000000e+00,7.61487518e-10,5.81201776e-10,1.80285743e-10
3.34000000e-01,3.34000000e-01,-0.00000000e+00,7.78301815e-10,5.98008101e-10,1.80293714e-10
3.35000000e-01,3.35000000e-01,-0.00000000e+00,7.95593601e-10,6.15291690e-10,1.80301912e-10
3.36000000e-01,3.36000000e-01,-0.00000000e+00,8.13376071e-10,6.33065729e-10,1.80310341e-10
3.37000000e-01,3.37000000e-01,-0.00000000e+00,8.31662765e-10,6.51343755e-10,1.80319010e-10
3.38000000e-01,3.38000000e-01,-0.00000000e+00,8.50467585e-10,6.70139660e-10,1.80327924e-10
3.39000000e-01,3.39000000e-01,-0.00000000e+00,8.69804796e-10,6.89467705e-10,1.80337091e-10
3.40000000e-01,3.40000000e-01,-0.00000000e+00,8.89689042e-10,7.09342525e-10,1.80346516e-10
3.41000000e-01,3.41000000e-01,-0.00000000e+00,9.10135349e-10,7.29779141e-10,1.80356208e-10
3.42000000e-01,3.42000000e-01,-0.00000000e+00,9.31159142e-10,7.50792968e-10,1.80366174e-10
3.43000000e-01,3.43000000e-01,-0.00000000e+00,9.52776245e-10,7.72399825e-10,1.80376420e-10
3.44000000e-01,3.44000000e-01,-0.00000000e+00,9.75002899e-10,7.94615944e-10,1.80386955e-10
3.45000000e-01,3.45000000e-01,-0.00000000e+00,9.97855769e-10,8.17457983e-10,1.80397787e-10
3.46000000e-01,3.46000000e-01,-0.00000000e+00,1.02135195e-09,8.40943031e-10,1.80408923e-10
3.47000000e-01,3.47000000e-01,-0.00000000e+00,1.04550900e-09,8.65088624e-10,1.80420372e-10
3.48000000e-01,3.48000000e-01,-0.00000000e+00,1.07034490e-09,8.89912753e-10,1.80432143e-10
3.49000000e-01,3.49000000e-01,-0.00000000e+00,1.09587812e-09,9.15433874e-10,1.80444244e-10
3.50000000e-01,3.50000000e-01,-0.00000000e+00,1.12212760e-09,9.41670920e-10,1.80456684e-10
3.51000000e-01,3.51000000e-01,-0.00000000e+00,1.14911279e-09,9.68643316e-10,1.80469472e-10
3.52000000e-01,3.52000000e-01,-0.00000000e+00,1.17685360e-09,9.96370982e-10,1.80482618e-10
3.53000000e-01,3.53000000e-01,-0.00000000e+00,1.20537049e-09,1.02487436e-09,1.80496132e-10
3.54000000e-01,3.54000000e-01,-0.00000000e+00,1.23468442e-09,1.05417439e-09,1.80510022e-10
3.55000000e-01,3.55000000e-01,-0.00000000e+00,1.26481689e-09,1.08429259e-09,1.80524301e-10
3.56000000e-01,3.56000000e-01,-0.00000000e+00,1.29578998e-09,1.11525100e-09,1.80538977e-10
3.57000000e-01,3.57000000e-01,-0.00000000e+00,1.32762628e-09,1.14707222e-09,1.80554061e-10
3.58000000e-01,3.58000000e-01,-0.00000000e+00,1.36034900e-09,1.17977944e-09,1.80569566e-10
3.59000000e-01,3.59000000e-01,-0.00000000e+00,1.39398192e-09,1.21339642e-09,1.80585501e-10
3.60000000e-01,3.60000000e-01,-0.00000000e+00,1.42854942e-09,1.24794754e-09,1.80601878e-10
3.61000000e-01,3.61000000e-01,-0.00000000e+00,1.46407650e-09,1.28345779e-09,1.80618709e-10
3.62000000e-01,3.62000000e-01,-0.00000000e+00,1.50058880e-09,1.31995279e-09,1.80636006e-10
3.63000000e-01,3.63000000e-01,-0.00000000e+00,1.53811258e-09,1.35745879e-09,1.80653782e-10
3.64000000e-01,3.64000000e-01,-0.00000000e+00,1.57667478e-09,1.39600273e-09,1.80672050e-10
3.65000000e-01,3.65000000e-01,-0.00000000e+00,1.61630302e-09,1.43561220e-09,1.80690821e-10
3.66000000e-01,3.66000000e-01,-0.00000000e+00,1.65702560e-09,1.47631549e-09,1.80710110e-10
3.67000000e-01,3.67000000e-01,-0.00000000e+00,1.69887151e-09,1.51814158e-09,1.80729930e-10
3.68000000e-01,3.68000000e-01,-0.00000000e+00,1.74187049e-09,1.56112019e-09,1.80750296e-10
3.69000000e-01,3.69000000e-01,-0.00000000e+00,1.78605299e-09,1.60528177e-09,1.80771221e-10
3.70000000e-01,3.70000000e-01,-0.00000000e+00,1.83145025e-09,1.65065753e-09,1.80792721e-10
3.71000000e-01,3.71000000e-01,-0.00000000e+00,1.87809424e-09,1.69727943e-09,1.80814810e-10
3.72000000e-01,3.72000000e-01,-0.00000000e+00,1.92601774e-09,1.74518024e-09,1.80837504e-10
3.73000000e-01,3.73000000e-01,-0.00000000e+00,1.97525434e-09,1.79439352e-09,1.80860819e-10
3.74000000e-01,3.74000000e-01,-0.00000000e+00,2.02583844e-09,1.84495367e-09,1.80884771e-10
3.75000000e-01,3.75000000e-01,-0.00000000e+00,2.07780528e-09,1.89689591e-09,1.80909376e-10
3.76000000e-01,3.76000000e-01,-0.00000000e+00,2.13119097e-09,1.95025632e-09,1.80934651e-10
3.77000000e-01,3.77000000e-01,-0.00000000e+00,2.18603250e-09,2.00507188e-09,1.80960615e-10
3.78000000e-01,3.78000000e-01,-0.00000000e+00,2.24236774e-09,2.06138045e-09,1.80987284e-10
3.79000000e-01,3.79000000e-01,-0.00000000e+00,2.30023548e-09,2.11922081e-09,1.81014677e-10
3.80000000e-01,3.80000000e-01,-0.00000000e+00,2.35967547e-09,2.17863266e-09,1.81042813e-10
3.81000000e-01,3.81000000e-01,-0.00000000e+00,2.42072839e-09,2.23965668e-09,1.81071711e-10
3.82000000e-01,3.82000000e-01,-0.00000000e+00,2.48343590e-09,2.30233451e-09,1.81101390e-10
3.83000000e-01,3.83000000e-01,-0.00000000e+00,2.54784066e-09,2.36670879e-09,1.81131870e-10
3.84000000e-01,3.84000000e-01,-0.00000000e+00,2.61398635e-09,2.43282318e-09,1.81163173e-10
3.85000000e-01,3.85000000e-01,-0.00000000e+00,2.68191770e-09,2.50072238e-09,1.81195318e-10
3.86000000e-01,3.86000000e-01,-0.00000000e+00,2.75168048e-09,2.57045215e-09,1.81228328e-10
3.87000000e-01,3.87000000e-01,-0.00000000e+00,2.82332155e-09,2.64205933e-09,1.81262224e-10
3.88000000e-01,3.88000000e-01,-0.00000000e+00,2.89688889e-09,2.71559186e-09,1.81297029e-10
3.89000000e-01,3.89000000e-01,-0.00000000e+00,2.97243158e-09,2.79109882e-09,1.81332766e-10
3.90000000e-01,3.90000000e-01,-0.00000000e+00,3.04999989e-09,2.86863043e-09,1.81369458e-10
3.91000000e-01,3.91000000e-01,-0.00000000e+00,3.12964523e-09,2.94823810e-09,1.81407131e-10
3.92000000e-01,3.92000000e-01,-0.00000000e+00,3.21142023e-09,3.02997443e-09,1.81445807e-10
3.93000000e-01,3.93000000e-01,-0.00000000e+00,3.29537874e-09,3.11389323e-09,1.81485513e-10
3.94000000e-01,3.94000000e-01,-0.00000000e+00,3.38157585e-09,3.20004958e-09,1.81526274e-10
3.95000000e-01,3.95000000e-01,-0.00000000e+00,3.47006793e-09,3.28849981e-09,1.81568117e-10
3.96000000e-01,3.96000000e-01,-0.00000000e+00,3.56091265e-09,3.37930158e-09,1.81611069e-10
3.97000000e-01,3.97000000e-01,-0.00000000e+00,3.65416901e-09,3.47251385e-09,1.81655157e-10
3.98000000e-01,3.98000000e-01,-0.00000000e+00,3.74989735e-09,3.56819694e-09,1.81700410e-10
3.99000000e-01,3.99000000e-01,-0.00000000e+00,3.84815938e-09,3.66641253e-09,1.81746856e-10
4.00000000e-01,4.00000000e-01,-0.00000000e+00,3.94901825e-09,3.76722373e-09,1.81794524e-10
4.01000000e-01,4.01000000e-01,-0.00000000e+00,4.05253851e-09,3.87069506e-09,1.81843446e-10
4.02000000e-01,4.02000000e-01,-0.00000000e+00,4.15878618e-09,3.97689252e-09,1.81893652e-10
4.03000000e-01,4.03000000e-01,-0.00000000e+00,4.26782876e-09,4.08588359e-09,1.81945172e-10
4.04000000e-01,4.04000000e-01,-0.00000000e+00,4.37973529e-09,4.19773725e-09,1.81998041e-10
4.05000000e-01,4.05000000e-01,-0.00000000e+00,4.49457634e-09,4.31252405e-09,1.82052290e-10
4.06000000e-01,4.06000000e-01,-0.00000000e+00,4.61242406e-09,4.43031611e-09,1.82107952e-10
4.07000000e-01,4.07000000e-01,-0.00000000e+00,4.73335220e-09,4.55118714e-09,1.82165064e-10
4.08000000e-01,4.08000000e-01,-0.00000000e+00,4.85743616e-09,4.67521250e-09,1.82223658e-10
4.09000000e-01,4.09000000e-01,-0.00000000e+00,4.98475299e-09,4.80246921e-09,1.82283772e-10
4.10000000e-01,4.10000000e-01,-0.00000000e+00,5.11538145e-09,4.93303601e-09,1.82345442e-10
4.11000000e-01,4.11000000e-01,-0.00000000e+00,5.24940203e-09,5.06699332e-09,1.82408706e-10
4.12000000e-01,4.12000000e-01,-0.00000000e+00,5.38689698e-09,5.20442338e-09,1.82473601e-10
4.13000000e-01,4.13000000e-01,-0.00000000e+00,5.52795035e-09,5.34541018e-09,1.82540166e-10
4.14000000e-01,4.14000000e-01,-0.00000000e+00,5.67264801e-09,5.49003957e-09,1.82608442e-10
4.15000000e-01,4.15000000e-01,-0.00000000e+00,5.82107770e-09,5.63839923e-09,1.82678469e-10
4.16000000e-01,4.16000000e-01,-0.00000000e+00,5.97332904e-09,5.79057876e-09,1.82750289e-10
4.17000000e-01,4.17000000e-01,-0.00000000e+00,6.12949361e-09,5.94666967e-09,1.82823943e-10
4.18000000e-01,4.18000000e-01,-0.00000000e+00,6.28966493e-09,6.10676545e-09,1.82899476e-10
4.19000000e-01,4.19000000e-01,-0.00000000e+00,6.45393852e-09,6.27096159e-09,1.82976932e-10
4.20000000e-01,4.20000000e-01,-0.00000000e+00,6.62241195e-09,6.43935559e-09,1.83056355e-10
4.21000000e-01,4.21000000e-01,-0.00000000e+00,6.79518485e-09,6.61204706e-09,1.83137791e-10
4.22000000e-01,4.22000000e-01,-0.00000000e+00,6.97235898e-09,6.78913769e-09,1.83221288e-10
4.23000000e-01,4.23000000e-01,-0.00000000e+00,7.15403823e-09,6.97073133e-09,1.83306894e-10
4.24000000e-01,4.24000000e-01,-0.00000000e+00,7.34032867e-09,7.15693401e-09,1.83394657e-10
4.25000000e-01,4.25000000e-01,-0.00000000e+00,7.53133860e-09,7.34785397e-09,1.83484627e-10
4.26000000e-01,4.26000000e-01,-0.00000000e+00,7.72717858e-09,7.54360173e-09,1.83576855e-10
4.27000000e-01,4.27000000e-01,-0.00000000e+00,7.92796149e-09,7.74429009e-09,1.83671393e-10
4.28000000e-01,4.28000000e-01,-0.00000000e+00,8.13380251e-09,7.95003422e-09,1.83768294e-10
4.29000000e-01,4.29000000e-01,-0.00000000e+00,8.34481925e-09,8.16095164e-09,1.83867611e-10
4.30000000e-01,4.30000000e-01,-0.00000000e+00,8.56113170e-09,8.37716230e-09,1.83969401e-10
4.31000000e-01,4.31000000e-01,-0.00000000e+00,8.78286233e-09,8.59878861e-09,1.84073718e-10
4.32000000e-01,4.32000000e-01,-0.00000000e+00,9.01013613e-09,8.82595551e-09,1.84180621e-10
4.33000000e-01,4.33000000e-01,-0.00000000e+00,9.24308061e-09,9.05879044e-09,1.84290167e-10
4.34000000e-01,4.34000000e-01,-0.00000000e+00,9.48182589e-09,9.29742347e-09,1.84402415e-10
4.35000000e-01,4.35000000e-01,-0.00000000e+00,9.72650471e-09,9.54198729e-09,1.84517427e-10
4.36000000e-01,4.36000000e-01,-0.00000000e+00,9.97725251e-09,9.79261725e-09,1.84635265e-10
4.37000000e-01,4.37000000e-01,-0.00000000e+00,1.02342074e-08,1.00494515e-08,1.84755990e-10
4.38000000e-01,4.38000000e-01,-0.00000000e+00,1.04975104e-08,1.03126307e-08,1.84879667e-10
4.39000000e-01,4.39000000e-01,-0.00000000e+00,1.07673052e-08,1.05822988e-08,1.85006362e-10
4.40000000e-01,4.40000000e-01,-0.00000000e+00,1.10437383e-08,1.08586021e-08,1.85136141e-10
4.41000000e-01,4.41000000e-01,-0.00000000e+00,1.13269593e-08,1.11416902e-08,1.85269072e-10
4.42000000e-01,4.42000000e-01,-0.00000000e+00,1.16171206e-08,1.14317154e-08,1.85405223e-10
4.43000000e-01,4.43000000e-01,-0.00000000e+00,1.19143777e-08,1.17288331e-08,1.85544665e-10
4.44000000e-01,4.44000000e-01,-0.00000000e+00,1.22188892e-08,1.20332017e-08,1.85687471e-10
4.45000000e-01,4.45000000e-01,-0.00000000e+00,1.25308165e-08,1.23449828e-08,1.85833711e-10
4.46000000e-01,4.46000000e-01,-0.00000000e+00,1.28503246e-08,1.26643411e-08,1.85983462e-10
4.47000000e-01,4.47000000e-01,-0.00000000e+00,1.31775813e-08,1.29914445e-08,1.86136798e-10
4.48000000e-01,4.48000000e-01,-0.00000000e+00,1.35127579e-08,1.33264641e-08,1.86293796e-10
4.49000000e-01,4.49000000e-01,-0.00000000e+00,1.38560289e-08,1.36695744e-08,1.86454535e-10
4.50000000e-01,4.50000000e-01,-0.00000000e+00,1.42075723e-08,1.40209532e-08,1.86619095e-10
4.51000000e-01,4.51000000e-01,-0.00000000e+00,1.45675693e-08,1.43807817e-08,1.86787556e-10
4.52000000e-01,4.52000000e-01,-0.00000000e+00,1.49362047e-08,1.47492447e-08,1.86960001e-10
4.53000000e-01,4.53000000e-01,-0.00000000e+00,1.53136668e-08,1.51265303e-08,1.87136514e-10
4.54000000e-01,4.54000000e-01,-0.00000000e+00,1.57001474e-08,1.55128302e-08,1.87317181e-10
4.55000000e-01,4.55000000e-01,-0.00000000e+00,1.60958422e-08,1.59083401e-08,1.87502088e-10
4.56000000e-01,4.56000000e-01,-0.00000000e+00,1.65009502e-08,1.63132589e-08,1.87691324e-10
4.57000000e-01,4.57000000e-01,-0.00000000e+00,1.69156745e-08,1.67277895e-08,1.87884979e-10
4.58000000e-01,4.58000000e-01,-0.00000000e+00,1.73402217e-08,1.71521386e-08,1.88083144e-10
4.59000000e-01,4.59000000e-01,-0.00000000e+00,1.77748026e-08,1.75865167e-08,1.88285913e-10
4.60000000e-01,4.60000000e-01,-0.00000000e+00,1.82196316e-08,1.80311382e-08,1.88493380e-10
4.61000000e-01,4.61000000e-01,-0.00000000e+00,1.86749273e-08,1.84862217e-08,1.88705641e-10
4.62000000e-01,4.62000000e-01,-0.00000000e+00,1.91409124e-08,1.89519896e-08,1.88922795e-10
4.63000000e-01,4.63000000e-01,-0.00000000e+00,1.96178134e-08,1.94286685e-08,1.89144939e-10
4.64000000e-01,4.64000000e-01,-0.00000000e+00,2.01058613e-08,1.99164892e-08,1.89372177e-10
4.65000000e-01,4.65000000e-01,-0.00000000e+00,2.06052913e-08,2.04156867e-08,1.89604609e-10
4.66000000e-01,4.66000000e-01,-0.00000000e+00,2.11163426e-08,2.09265003e-08,1.89842342e-10
4.67000000e-01,4.67000000e-01,-0.00000000e+00,2.16392592e-08,2.14491737e-08,1.90085480e-10
4.68000000e-01,4.68000000e-01,-0.00000000e+00,2.21742892e-08,2.19839551e-08,1.90334132e-10
4.69000000e-01,4.69000000e-01,-0.00000000e+00,2.27216855e-08,2.25310971e-08,1.90588407e-10
4.70000000e-01,4.70000000e-01,-0.00000000e+00,2.32817052e-08,2.30908568e-08,1.90848416e-10
4.71000000e-01,4.71000000e-01,-0.00000000e+00,2.38546104e-08,2.36634962e-08,1.91114272e-10
4.72000000e-01,4.72000000e-01,-0.00000000e+00,2.44406678e-08,2.42492817e-08,1.91386091e-10
4.73000000e-01,4.73000000e-01,-0.00000000e+00,2.50401487e-08,2.48484847e-08,1.91663989e-10
4.74000000e-01,4.74000000e-01,-0.00000000e+00,2.56533295e-08,2.54613815e-08,1.91948084e-10
4.75000000e-01,4.75000000e-01,-0.00000000e+00,2.62804915e-08,2.60882530e-08,1.92238496e-10
4.76000000e-01,4.76000000e-01,-0.00000000e+00,2.69219209e-08,2.67293855e-08,1.92535348e-10
4.77000000e-01,4.77000000e-01,-0.00000000e+00,2.75779089e-08,2.73850702e-08,1.92838763e-10
4.78000000e-01,4.78000000e-01,-0.00000000e+00,2.82487522e-08,2.80556033e-08,1.93148868e-10
4.79000000e-01,4.79000000e-01,-0.00000000e+00,2.89347523e-08,2.87412865e-08,1.93465789e-10
4.80000000e-01,4.80000000e-01,-0.00000000e+00,2.96362163e-08,2.94424266e-08,1.93789657e-10
4.81000000e-01,4.81000000e-01,-0.00000000e+00,3.03534566e-08,3.01593360e-08,1.94120603e-10
4.82000000e-01,4.82000000e-01,-0.00000000e+00,3.10867911e-08,3.08923323e-08,1.94458761e-10
4.83000000e-01,4.83000000e-01,-0.00000000e+00,3.18365432e-08,3.16417389e-08,1.94804265e-10
4.84000000e-01,4.84000000e-01,-0.00000000e+00,3.26030418e-08,3.24078846e-08,1.95157254e-10
4.85000000e-01,4.85000000e-01,-0.00000000e+00,3.33866219e-08,3.31911040e-08,1.95517867e-10
4.86000000e-01,4.86000000e-01,-0.00000000e+00,3.41876238e-08,3.39917375e-08,1.95886245e-10
4.87000000e-01,4.87000000e-01,-0.00000000e+00,3.50063940e-08,3.48101315e-08,1.96262532e-10
4.88000000e-01,4.88000000e-01,-0.00000000e+00,3.58432850e-08,3.56466381e-08,1.96646872e-10
4.89000000e-01,4.89000000e-01,-0.00000000e+00,3.66986550e-08,3.65016156e-08,1.97039414e-10
4.90000000e-01,4.90000000e-01,-0.00000000e+00,3.75728688e-08,3.73754285e-08,1.97440307e-10
4.91000000e-01,4.91000000e-01,-0.00000000e+00,3.84662970e-08,3.82684473e-08,1.97849702e-10
4.92000000e-01,4.92000000e-01,-0.00000000e+00,3.93793167e-08,3.91810490e-08,1.98267754e-10
4.93000000e-01,4.93000000e-01,-0.00000000e+00,4.03123115e-08,4.01136169e-08,1.98694618e-10
4.94000000e-01,4.94000000e-01,-0.00000000e+00,4.12656713e-08,4.10665409e-08,1.99130451e-10
4.95000000e-01,4.95000000e-01,-0.00000000e+00,4.22397927e-08,4.20402173e-08,1.99575415e-10
4.96000000e-01,4.96000000e-01,-0.00000000e+00,4.32350788e-08,4.30350491e-08,2.00029670e-10
4.97000000e-01,4.97000000e-01,-0.00000000e+00,4.42519398e-08,4.40514464e-08,2.00493381e-10
4.98000000e-01,4.98000000e-01,-0.00000000e+00,4.52907923e-08,4.50898256e-08,2.00966715e-10
4.99000000e-01,4.99000000e-01,-0.00000000e+00,4.63520603e-08,4.61506105e-08,2.01449841e-10
5.00000000e-01,5.00000000e-01,-0.00000000e+00,4.74361746e-08,4.72342316e-08,2.01942928e-10
5.01000000e-01,5.01000000e-01,-0.00000000e+00,4.85435731e-08,4.83411269e-08,2.02446150e-10
