# hostname: saiwaicho
# ngspice: ******
# gmin: 1e-12
# source: nfetdc.cir
# timestamp: 2026-01-24T17:34:34Z
v-sweep,v(ng),i(Vg_sense),i(Vd_sense),i(Vs_sense),i(Vb_sense)
2.50000000e-01,2.50000000e-01,-0.00000000e+00,5.44857466e-11,5.26507606e-11,1.83498597e-12
2.51000000e-01,2.51000000e-01,-0.00000000e+00,5.60477302e-11,5.42120034e-11,1.83572685e-12
2.52000000e-01,2.52000000e-01,-0.00000000e+00,5.76557689e-11,5.58192793e-11,1.83648958e-12
2.53000000e-01,2.53000000e-01,-0.00000000e+00,5.93112089e-11,5.74739341e-11,1.83727479e-12
2.54000000e-01,2.54000000e-01,-0.00000000e+00,6.10154355e-11,5.91773524e-11,1.83808314e-12
2.55000000e-01,2.55000000e-01,-0.00000000e+00,6.27698737e-11,6.09309584e-11,1.83891530e-12
2.56000000e-01,2.56000000e-01,-0.00000000e+00,6.45759898e-11,6.27362178e-11,1.83977198e-12
2.57000000e-01,2.57000000e-01,-0.00000000e+00,6.64352920e-11,6.45946381e-11,1.84065388e-12
2.58000000e-01,2.58000000e-01,-0.00000000e+00,6.83493323e-11,6.65077706e-11,1.84156174e-12
2.59000000e-01,2.59000000e-01,-0.00000000e+00,7.03197071e-11,6.84772108e-11,1.84249632e-12
2.60000000e-01,2.60000000e-01,-0.00000000e+00,7.23480588e-11,7.05046004e-11,1.84345840e-12
2.61000000e-01,2.61000000e-01,-0.00000000e+00,7.44360769e-11,7.25916281e-11,1.84444877e-12
2.62000000e-01,2.62000000e-01,-0.00000000e+00,7.65854996e-11,7.47400313e-11,1.84546827e-12
2.63000000e-01,2.63000000e-01,-0.00000000e+00,7.87981147e-11,7.69515970e-11,1.84651774e-12
2.64000000e-01,2.64000000e-01,-0.00000000e+00,8.10757616e-11,7.92281635e-11,1.84759806e-12
2.65000000e-01,2.65000000e-01,-0.00000000e+00,8.34203321e-11,8.15716220e-11,1.84871011e-12
2.66000000e-01,2.66000000e-01,-0.00000000e+00,8.58337726e-11,8.39839177e-11,1.84985483e-12
2.67000000e-01,2.67000000e-01,-0.00000000e+00,8.83180847e-11,8.64670515e-11,1.85103316e-12
2.68000000e-01,2.68000000e-01,-0.00000000e+00,9.08753276e-11,8.90230815e-11,1.85224607e-12
2.69000000e-01,2.69000000e-01,-0.00000000e+00,9.35076193e-11,9.16541247e-11,1.85349458e-12
2.70000000e-01,2.70000000e-01,-0.00000000e+00,9.62171383e-11,9.43623586e-11,1.85477972e-12
2.71000000e-01,2.71000000e-01,-0.00000000e+00,9.90061253e-11,9.71500227e-11,1.85610254e-12
2.72000000e-01,2.72000000e-01,-0.00000000e+00,1.01876885e-10,1.00019421e-10,1.85746415e-12
2.73000000e-01,2.73000000e-01,-0.00000000e+00,1.04831787e-10,1.02972921e-10,1.85886566e-12
2.74000000e-01,2.74000000e-01,-0.00000000e+00,1.07873270e-10,1.06012962e-10,1.86030823e-12
2.75000000e-01,2.75000000e-01,-0.00000000e+00,1.11003841e-10,1.09142048e-10,1.86179305e-12
2.76000000e-01,2.76000000e-01,-0.00000000e+00,1.14226078e-10,1.12362756e-10,1.86332135e-12
2.77000000e-01,2.77000000e-01,-0.00000000e+00,1.17542633e-10,1.15677738e-10,1.86489437e-12
2.78000000e-01,2.78000000e-01,-0.00000000e+00,1.20956233e-10,1.19089719e-10,1.86651342e-12
2.79000000e-01,2.79000000e-01,-0.00000000e+00,1.24469682e-10,1.22601502e-10,1.86817981e-12
2.80000000e-01,2.80000000e-01,-0.00000000e+00,1.28085865e-10,1.26215970e-10,1.86989493e-12
2.81000000e-01,2.81000000e-01,-0.00000000e+00,1.31807748e-10,1.29936087e-10,1.87166018e-12
2.82000000e-01,2.82000000e-01,-0.00000000e+00,1.35638379e-10,1.33764902e-10,1.87347699e-12
2.83000000e-01,2.83000000e-01,-0.00000000e+00,1.39580894e-10,1.37705547e-10,1.87534686e-12
2.84000000e-01,2.84000000e-01,-0.00000000e+00,1.43638519e-10,1.41761248e-10,1.87727132e-12
2.85000000e-01,2.85000000e-01,-0.00000000e+00,1.47814569e-10,1.45935317e-10,1.87925194e-12
2.86000000e-01,2.86000000e-01,-0.00000000e+00,1.52112452e-10,1.50231162e-10,1.88129034e-12
2.87000000e-01,2.87000000e-01,-0.00000000e+00,1.56535674e-10,1.54652286e-10,1.88338817e-12
2.88000000e-01,2.88000000e-01,-0.00000000e+00,1.61087839e-10,1.59202292e-10,1.88554714e-12
2.89000000e-01,2.89000000e-01,-0.00000000e+00,1.65772652e-10,1.63884883e-10,1.88776902e-12
2.90000000e-01,2.90000000e-01,-0.00000000e+00,1.70593922e-10,1.68703867e-10,1.89005560e-12
2.91000000e-01,2.91000000e-01,-0.00000000e+00,1.75555567e-10,1.73663158e-10,1.89240875e-12
2.92000000e-01,2.92000000e-01,-0.00000000e+00,1.80661611e-10,1.78766781e-10,1.89483037e-12
2.93000000e-01,2.93000000e-01,-0.00000000e+00,1.85916195e-10,1.84018873e-10,1.89732242e-12
2.94000000e-01,2.94000000e-01,-0.00000000e+00,1.91323574e-10,1.89423687e-10,1.89988693e-12
2.95000000e-01,2.95000000e-01,-0.00000000e+00,1.96888121e-10,1.94985595e-10,1.90252596e-12
2.96000000e-01,2.96000000e-01,-0.00000000e+00,2.02614332e-10,2.00709091e-10,1.90524164e-12
2.97000000e-01,2.97000000e-01,-0.00000000e+00,2.08506831e-10,2.06598795e-10,1.90803618e-12
2.98000000e-01,2.98000000e-01,-0.00000000e+00,2.14570368e-10,2.12659456e-10,1.91091181e-12
2.99000000e-01,2.99000000e-01,-0.00000000e+00,2.20809826e-10,2.18895955e-10,1.91387085e-12
3.00000000e-01,3.00000000e-01,-0.00000000e+00,2.27230224e-10,2.25313308e-10,1.91691568e-12
3.01000000e-01,3.01000000e-01,-0.00000000e+00,2.33836720e-10,2.31916672e-10,1.92004875e-12
3.02000000e-01,3.02000000e-01,-0.00000000e+00,2.40634618e-10,2.38711346e-10,1.92327257e-12
3.03000000e-01,3.03000000e-01,-0.00000000e+00,2.47629366e-10,2.45702777e-10,1.92658973e-12
3.04000000e-01,3.04000000e-01,-0.00000000e+00,2.54826565e-10,2.52896562e-10,1.93000286e-12
3.05000000e-01,3.05000000e-01,-0.00000000e+00,2.62231968e-10,2.60298454e-10,1.93351471e-12
3.06000000e-01,3.06000000e-01,-0.00000000e+00,2.69851492e-10,2.67914364e-10,1.93712807e-12
3.07000000e-01,3.07000000e-01,-0.00000000e+00,2.77691214e-10,2.75750368e-10,1.94084583e-12
3.08000000e-01,3.08000000e-01,-0.00000000e+00,2.85757378e-10,2.83812707e-10,1.94467094e-12
3.09000000e-01,3.09000000e-01,-0.00000000e+00,2.94056404e-10,2.92107797e-10,1.94860645e-12
3.10000000e-01,3.10000000e-01,-0.00000000e+00,3.02594884e-10,3.00642228e-10,1.95265548e-12
3.11000000e-01,3.11000000e-01,-0.00000000e+00,3.11379594e-10,3.09422773e-10,1.95682123e-12
3.12000000e-01,3.12000000e-01,-0.00000000e+00,3.20417497e-10,3.18456390e-10,1.96110701e-12
3.13000000e-01,3.13000000e-01,-0.00000000e+00,3.29715744e-10,3.27750227e-10,1.96551621e-12
3.14000000e-01,3.14000000e-01,-0.00000000e+00,3.39281683e-10,3.37311631e-10,1.97005231e-12
3.15000000e-01,3.15000000e-01,-0.00000000e+00,3.49122864e-10,3.47148146e-10,1.97471888e-12
3.16000000e-01,3.16000000e-01,-0.00000000e+00,3.59247044e-10,3.57267524e-10,1.97951959e-12
3.17000000e-01,3.17000000e-01,-0.00000000e+00,3.69662188e-10,3.67677729e-10,1.98445823e-12
3.18000000e-01,3.18000000e-01,-0.00000000e+00,3.80376481e-10,3.78386942e-10,1.98953866e-12
3.19000000e-01,3.19000000e-01,-0.00000000e+00,3.91398330e-10,3.89403565e-10,1.99476488e-12
3.20000000e-01,3.20000000e-01,-0.00000000e+00,4.02736372e-10,4.00736231e-10,2.00014096e-12
3.21000000e-01,3.21000000e-01,-0.00000000e+00,4.14399474e-10,4.12393803e-10,2.00567111e-12
3.22000000e-01,3.22000000e-01,-0.00000000e+00,4.26396749e-10,4.24385389e-10,2.01135965e-12
3.23000000e-01,3.23000000e-01,-0.00000000e+00,4.38737552e-10,4.36720341e-10,2.01721100e-12
3.24000000e-01,3.24000000e-01,-0.00000000e+00,4.51431494e-10,4.49408264e-10,2.02322971e-12
3.25000000e-01,3.25000000e-01,-0.00000000e+00,4.64488442e-10,4.62459022e-10,2.02942047e-12
3.26000000e-01,3.26000000e-01,-0.00000000e+00,4.77918533e-10,4.75882745e-10,2.03578806e-12
3.27000000e-01,3.27000000e-01,-0.00000000e+00,4.91732173e-10,4.89689836e-10,2.04233741e-12
3.28000000e-01,3.28000000e-01,-0.00000000e+00,5.05940050e-10,5.03890976e-10,2.04907359e-12
3.29000000e-01,3.29000000e-01,-0.00000000e+00,5.20553137e-10,5.18497135e-10,2.05600179e-12
3.30000000e-01,3.30000000e-01,-0.00000000e+00,5.35582702e-10,5.33519575e-10,2.06312734e-12
3.31000000e-01,3.31000000e-01,-0.00000000e+00,5.51040315e-10,5.48969859e-10,2.07045572e-12
3.32000000e-01,3.32000000e-01,-0.00000000e+00,5.66937852e-10,5.64859860e-10,2.07799254e-12
3.33000000e-01,3.33000000e-01,-0.00000000e+00,5.83287510e-10,5.81201766e-10,2.08574359e-12
3.34000000e-01,3.34000000e-01,-0.00000000e+00,6.00101806e-10,5.98008091e-10,2.09371479e-12
3.35000000e-01,3.35000000e-01,-0.00000000e+00,6.17393592e-10,6.15291680e-10,2.10191221e-12
3.36000000e-01,3.36000000e-01,-0.00000000e+00,6.35176061e-10,6.33065719e-10,2.11034211e-12
3.37000000e-01,3.37000000e-01,-0.00000000e+00,6.53462755e-10,6.51343744e-10,2.11901088e-12
3.38000000e-01,3.38000000e-01,-0.00000000e+00,6.72267575e-10,6.70139649e-10,2.12792511e-12
3.39000000e-01,3.39000000e-01,-0.00000000e+00,6.91604785e-10,6.89467694e-10,2.13709153e-12
3.40000000e-01,3.40000000e-01,-0.00000000e+00,7.11489031e-10,7.09342514e-10,2.14651709e-12
3.41000000e-01,3.41000000e-01,-0.00000000e+00,7.31935338e-10,7.29779129e-10,2.15620889e-12
3.42000000e-01,3.42000000e-01,-0.00000000e+00,7.52959130e-10,7.50792956e-10,2.16617422e-12
3.43000000e-01,3.43000000e-01,-0.00000000e+00,7.74576233e-10,7.72399812e-10,2.17642056e-12
3.44000000e-01,3.44000000e-01,-0.00000000e+00,7.96802887e-10,7.94615931e-10,2.18695560e-12
3.45000000e-01,3.45000000e-01,-0.00000000e+00,8.19655757e-10,8.17457970e-10,2.19778722e-12
3.46000000e-01,3.46000000e-01,-0.00000000e+00,8.43151941e-10,8.40943018e-10,2.20892349e-12
3.47000000e-01,3.47000000e-01,-0.00000000e+00,8.67308983e-10,8.65088610e-10,2.22037272e-12
3.48000000e-01,3.48000000e-01,-0.00000000e+00,8.92144882e-10,8.89912739e-10,2.23214341e-12
3.49000000e-01,3.49000000e-01,-0.00000000e+00,9.17678103e-10,9.15433859e-10,2.24424429e-12
3.50000000e-01,3.50000000e-01,-0.00000000e+00,9.43927590e-10,9.41670905e-10,2.25668431e-12
3.51000000e-01,3.51000000e-01,-0.00000000e+00,9.70912773e-10,9.68643300e-10,2.26947265e-12
3.52000000e-01,3.52000000e-01,-0.00000000e+00,9.98653585e-10,9.96370966e-10,2.28261874e-12
3.53000000e-01,3.53000000e-01,-0.00000000e+00,1.02717047e-09,1.02487434e-09,2.29613223e-12
3.54000000e-01,3.54000000e-01,-0.00000000e+00,1.05648440e-09,1.05417438e-09,2.31002302e-12
3.55000000e-01,3.55000000e-01,-0.00000000e+00,1.08661688e-09,1.08429258e-09,2.32430128e-12
3.56000000e-01,3.56000000e-01,-0.00000000e+00,1.11758996e-09,1.11525098e-09,2.33897742e-12
3.57000000e-01,3.57000000e-01,-0.00000000e+00,1.14942627e-09,1.14707220e-09,2.35406211e-12
3.58000000e-01,3.58000000e-01,-0.00000000e+00,1.18214899e-09,1.17977942e-09,2.36956632e-12
3.59000000e-01,3.59000000e-01,-0.00000000e+00,1.21578190e-09,1.21339640e-09,2.38550127e-12
3.60000000e-01,3.60000000e-01,-0.00000000e+00,1.25034940e-09,1.24794752e-09,2.40187847e-12
3.61000000e-01,3.61000000e-01,-0.00000000e+00,1.28587648e-09,1.28345777e-09,2.41870972e-12
3.62000000e-01,3.62000000e-01,-0.00000000e+00,1.32238878e-09,1.31995277e-09,2.43600711e-12
3.63000000e-01,3.63000000e-01,-0.00000000e+00,1.35991256e-09,1.35745877e-09,2.45378303e-12
3.64000000e-01,3.64000000e-01,-0.00000000e+00,1.39847476e-09,1.39600271e-09,2.47205021e-12
3.65000000e-01,3.65000000e-01,-0.00000000e+00,1.43810300e-09,1.43561218e-09,2.49082165e-12
3.66000000e-01,3.66000000e-01,-0.00000000e+00,1.47882557e-09,1.47631546e-09,2.51011071e-12
3.67000000e-01,3.67000000e-01,-0.00000000e+00,1.52067148e-09,1.51814155e-09,2.52993106e-12
3.68000000e-01,3.68000000e-01,-0.00000000e+00,1.56367046e-09,1.56112017e-09,2.55029671e-12
3.69000000e-01,3.69000000e-01,-0.00000000e+00,1.60785297e-09,1.60528175e-09,2.57122203e-12
3.70000000e-01,3.70000000e-01,-0.00000000e+00,1.65325022e-09,1.65065750e-09,2.59272173e-12
3.71000000e-01,3.71000000e-01,-0.00000000e+00,1.69989421e-09,1.69727940e-09,2.61481087e-12
3.72000000e-01,3.72000000e-01,-0.00000000e+00,1.74781772e-09,1.74518021e-09,2.63750491e-12
3.73000000e-01,3.73000000e-01,-0.00000000e+00,1.79705431e-09,1.79439349e-09,2.66081964e-12
3.74000000e-01,3.74000000e-01,-0.00000000e+00,1.84763841e-09,1.84495364e-09,2.68477129e-12
3.75000000e-01,3.75000000e-01,-0.00000000e+00,1.89960525e-09,1.89689588e-09,2.70937643e-12
3.76000000e-01,3.76000000e-01,-0.00000000e+00,1.95299094e-09,1.95025629e-09,2.73465207e-12
3.77000000e-01,3.77000000e-01,-0.00000000e+00,2.00783247e-09,2.00507185e-09,2.76061560e-12
3.78000000e-01,3.78000000e-01,-0.00000000e+00,2.06416771e-09,2.06138042e-09,2.78728486e-12
3.79000000e-01,3.79000000e-01,-0.00000000e+00,2.12203545e-09,2.11922077e-09,2.81467808e-12
3.80000000e-01,3.80000000e-01,-0.00000000e+00,2.18147544e-09,2.17863263e-09,2.84281395e-12
3.81000000e-01,3.81000000e-01,-0.00000000e+00,2.24252835e-09,2.23965664e-09,2.87171161e-12
3.82000000e-01,3.82000000e-01,-0.00000000e+00,2.30523586e-09,2.30233447e-09,2.90139062e-12
3.83000000e-01,3.83000000e-01,-0.00000000e+00,2.36964062e-09,2.36670875e-09,2.93187105e-12
3.84000000e-01,3.84000000e-01,-0.00000000e+00,2.43578632e-09,2.43282314e-09,2.96317340e-12
3.85000000e-01,3.85000000e-01,-0.00000000e+00,2.50371766e-09,2.50072234e-09,2.99531869e-12
3.86000000e-01,3.86000000e-01,-0.00000000e+00,2.57348044e-09,2.57045211e-09,3.02832840e-12
3.87000000e-01,3.87000000e-01,-0.00000000e+00,2.64512151e-09,2.64205929e-09,3.06222453e-12
3.88000000e-01,3.88000000e-01,-0.00000000e+00,2.71868885e-09,2.71559182e-09,3.09702959e-12
3.89000000e-01,3.89000000e-01,-0.00000000e+00,2.79423154e-09,2.79109878e-09,3.13276661e-12
3.90000000e-01,3.90000000e-01,-0.00000000e+00,2.87179985e-09,2.86863039e-09,3.16945915e-12
3.91000000e-01,3.91000000e-01,-0.00000000e+00,2.95144519e-09,2.94823806e-09,3.20713132e-12
3.92000000e-01,3.92000000e-01,-0.00000000e+00,3.03322019e-09,3.02997438e-09,3.24580779e-12
3.93000000e-01,3.93000000e-01,-0.00000000e+00,3.11717869e-09,3.11389318e-09,3.28551377e-12
3.94000000e-01,3.94000000e-01,-0.00000000e+00,3.20337580e-09,3.20004953e-09,3.32627508e-12
3.95000000e-01,3.95000000e-01,-0.00000000e+00,3.29186788e-09,3.28849976e-09,3.36811809e-12
3.96000000e-01,3.96000000e-01,-0.00000000e+00,3.38271260e-09,3.37930153e-09,3.41106980e-12
3.97000000e-01,3.97000000e-01,-0.00000000e+00,3.47596896e-09,3.47251380e-09,3.45515780e-12
3.98000000e-01,3.98000000e-01,-0.00000000e+00,3.57169729e-09,3.56819688e-09,3.50041030e-12
3.99000000e-01,3.99000000e-01,-0.00000000e+00,3.66995933e-09,3.66641247e-09,3.54685617e-12
4.00000000e-01,4.00000000e-01,-0.00000000e+00,3.77081820e-09,3.76722367e-09,3.59452489e-12
4.01000000e-01,4.01000000e-01,-0.00000000e+00,3.87433845e-09,3.87069500e-09,3.64344661e-12
4.02000000e-01,4.02000000e-01,-0.00000000e+00,3.98058612e-09,3.97689246e-09,3.69365216e-12
4.03000000e-01,4.03000000e-01,-0.00000000e+00,4.08962870e-09,4.08588353e-09,3.74517303e-12
4.04000000e-01,4.04000000e-01,-0.00000000e+00,4.20153523e-09,4.19773719e-09,3.79804142e-12
4.05000000e-01,4.05000000e-01,-0.00000000e+00,4.31637628e-09,4.31252399e-09,3.85229022e-12
4.06000000e-01,4.06000000e-01,-0.00000000e+00,4.43422400e-09,4.43031604e-09,3.90795307e-12
4.07000000e-01,4.07000000e-01,-0.00000000e+00,4.55515213e-09,4.55118707e-09,3.96506429e-12
4.08000000e-01,4.08000000e-01,-0.00000000e+00,4.67923609e-09,4.67521243e-09,4.02365900e-12
4.09000000e-01,4.09000000e-01,-0.00000000e+00,4.80655292e-09,4.80246914e-09,4.08377304e-12
4.10000000e-01,4.10000000e-01,-0.00000000e+00,4.93718138e-09,4.93303593e-09,4.14544302e-12
4.11000000e-01,4.11000000e-01,-0.00000000e+00,5.07120196e-09,5.06699325e-09,4.20870637e-12
4.12000000e-01,4.12000000e-01,-0.00000000e+00,5.20869691e-09,5.20442330e-09,4.27360128e-12
4.13000000e-01,4.13000000e-01,-0.00000000e+00,5.34975027e-09,5.34541011e-09,4.34016676e-12
4.14000000e-01,4.14000000e-01,-0.00000000e+00,5.49444793e-09,5.49003949e-09,4.40844266e-12
4.15000000e-01,4.15000000e-01,-0.00000000e+00,5.64287762e-09,5.63839915e-09,4.47846965e-12
4.16000000e-01,4.16000000e-01,-0.00000000e+00,5.79512896e-09,5.79057867e-09,4.55028927e-12
4.17000000e-01,4.17000000e-01,-0.00000000e+00,5.95129353e-09,5.94666958e-09,4.62394391e-12
4.18000000e-01,4.18000000e-01,-0.00000000e+00,6.11146484e-09,6.10676536e-09,4.69947686e-12
4.19000000e-01,4.19000000e-01,-0.00000000e+00,6.27573843e-09,6.27096149e-09,4.77693230e-12
4.20000000e-01,4.20000000e-01,-0.00000000e+00,6.44421186e-09,6.43935550e-09,4.85635530e-12
4.21000000e-01,4.21000000e-01,-0.00000000e+00,6.61698476e-09,6.61204697e-09,4.93779188e-12
4.22000000e-01,4.22000000e-01,-0.00000000e+00,6.79415889e-09,6.78913760e-09,5.02128899e-12
4.23000000e-01,4.23000000e-01,-0.00000000e+00,6.97583813e-09,6.97073123e-09,5.10689455e-12
4.24000000e-01,4.24000000e-01,-0.00000000e+00,7.16212856e-09,7.15693391e-09,5.19465742e-12
4.25000000e-01,4.25000000e-01,-0.00000000e+00,7.35313849e-09,7.34785386e-09,5.28462747e-12
4.26000000e-01,4.26000000e-01,-0.00000000e+00,7.54897848e-09,7.54360162e-09,5.37685557e-12
4.27000000e-01,4.27000000e-01,-0.00000000e+00,7.74976138e-09,7.74428998e-09,5.47139359e-12
4.28000000e-01,4.28000000e-01,-0.00000000e+00,7.95560240e-09,7.95003411e-09,5.56829444e-12
4.29000000e-01,4.29000000e-01,-0.00000000e+00,8.16661913e-09,8.16095152e-09,5.66761207e-12
4.30000000e-01,4.30000000e-01,-0.00000000e+00,8.38293158e-09,8.37716218e-09,5.76940152e-12
4.31000000e-01,4.31000000e-01,-0.00000000e+00,8.60466221e-09,8.59878849e-09,5.87371887e-12
4.32000000e-01,4.32000000e-01,-0.00000000e+00,8.83193600e-09,8.82595538e-09,5.98062132e-12
4.33000000e-01,4.33000000e-01,-0.00000000e+00,9.06488048e-09,9.05879031e-09,6.09016717e-12
4.34000000e-01,4.34000000e-01,-0.00000000e+00,9.30362576e-09,9.29742334e-09,6.20241586e-12
4.35000000e-01,4.35000000e-01,-0.00000000e+00,9.54830458e-09,9.54198715e-09,6.31742795e-12
4.36000000e-01,4.36000000e-01,-0.00000000e+00,9.79905238e-09,9.79261711e-09,6.43526517e-12
4.37000000e-01,4.37000000e-01,-0.00000000e+00,1.00560073e-08,1.00494513e-08,6.55599044e-12
4.38000000e-01,4.38000000e-01,-0.00000000e+00,1.03193103e-08,1.03126306e-08,6.67966785e-12
4.39000000e-01,4.39000000e-01,-0.00000000e+00,1.05891050e-08,1.05822987e-08,6.80636270e-12
4.40000000e-01,4.40000000e-01,-0.00000000e+00,1.08655381e-08,1.08586020e-08,6.93614154e-12
4.41000000e-01,4.41000000e-01,-0.00000000e+00,1.11487591e-08,1.11416901e-08,7.06907213e-12
4.42000000e-01,4.42000000e-01,-0.00000000e+00,1.14389205e-08,1.14317152e-08,7.20522351e-12
4.43000000e-01,4.43000000e-01,-0.00000000e+00,1.17361776e-08,1.17288329e-08,7.34466599e-12
4.44000000e-01,4.44000000e-01,-0.00000000e+00,1.20406890e-08,1.20332015e-08,7.48747116e-12
4.45000000e-01,4.45000000e-01,-0.00000000e+00,1.23526164e-08,1.23449826e-08,7.63371193e-12
4.46000000e-01,4.46000000e-01,-0.00000000e+00,1.26721244e-08,1.26643409e-08,7.78346255e-12
4.47000000e-01,4.47000000e-01,-0.00000000e+00,1.29993811e-08,1.29914443e-08,7.93679859e-12
4.48000000e-01,4.48000000e-01,-0.00000000e+00,1.33345577e-08,1.33264639e-08,8.09379699e-12
4.49000000e-01,4.49000000e-01,-0.00000000e+00,1.36778288e-08,1.36695742e-08,8.25453607e-12
4.50000000e-01,4.50000000e-01,-0.00000000e+00,1.40293721e-08,1.40209530e-08,8.41909555e-12
4.51000000e-01,4.51000000e-01,-0.00000000e+00,1.43893691e-08,1.43807815e-08,8.58755654e-12
4.52000000e-01,4.52000000e-01,-0.00000000e+00,1.47580045e-08,1.47492445e-08,8.76000160e-12
4.53000000e-01,4.53000000e-01,-0.00000000e+00,1.51354666e-08,1.51265300e-08,8.93651474e-12
4.54000000e-01,4.54000000e-01,-0.00000000e+00,1.55219472e-08,1.55128300e-08,9.11718141e-12
4.55000000e-01,4.55000000e-01,-0.00000000e+00,1.59176420e-08,1.59083399e-08,9.30208858e-12
4.56000000e-01,4.56000000e-01,-0.00000000e+00,1.63227500e-08,1.63132586e-08,9.49132468e-12
4.57000000e-01,4.57000000e-01,-0.00000000e+00,1.67374742e-08,1.67277892e-08,9.68497968e-12
4.58000000e-01,4.58000000e-01,-0.00000000e+00,1.71620215e-08,1.71521383e-08,9.88314508e-12
4.59000000e-01,4.59000000e-01,-0.00000000e+00,1.75966023e-08,1.75865164e-08,1.00859139e-11
4.60000000e-01,4.60000000e-01,-0.00000000e+00,1.80414314e-08,1.80311380e-08,1.02933808e-11
4.61000000e-01,4.61000000e-01,-0.00000000e+00,1.84967271e-08,1.84862214e-08,1.05056420e-11
4.62000000e-01,4.62000000e-01,-0.00000000e+00,1.89627121e-08,1.89519893e-08,1.07227953e-11
4.63000000e-01,4.63000000e-01,-0.00000000e+00,1.94396132e-08,1.94286682e-08,1.09449401e-11
4.64000000e-01,4.64000000e-01,-0.00000000e+00,1.99276611e-08,1.99164889e-08,1.11721774e-11
4.65000000e-01,4.65000000e-01,-0.00000000e+00,2.04270910e-08,2.04156864e-08,1.14046101e-11
4.66000000e-01,4.66000000e-01,-0.00000000e+00,2.09381424e-08,2.09265000e-08,1.16423424e-11
4.67000000e-01,4.67000000e-01,-0.00000000e+00,2.14610589e-08,2.14491735e-08,1.18854806e-11
4.68000000e-01,4.68000000e-01,-0.00000000e+00,2.19960890e-08,2.19839548e-08,1.21341323e-11
4.69000000e-01,4.69000000e-01,-0.00000000e+00,2.25434852e-08,2.25310968e-08,1.23884072e-11
4.70000000e-01,4.70000000e-01,-0.00000000e+00,2.31035049e-08,2.30908565e-08,1.26484164e-11
4.71000000e-01,4.71000000e-01,-0.00000000e+00,2.36764101e-08,2.36634959e-08,1.29142730e-11
4.72000000e-01,4.72000000e-01,-0.00000000e+00,2.42624675e-08,2.42492814e-08,1.31860919e-11
4.73000000e-01,4.73000000e-01,-0.00000000e+00,2.48619484e-08,2.48484844e-08,1.34639895e-11
4.74000000e-01,4.74000000e-01,-0.00000000e+00,2.54751292e-08,2.54613811e-08,1.37480844e-11
4.75000000e-01,4.75000000e-01,-0.00000000e+00,2.61022912e-08,2.60882527e-08,1.40384966e-11
4.76000000e-01,4.76000000e-01,-0.00000000e+00,2.67437205e-08,2.67293852e-08,1.43353484e-11
4.77000000e-01,4.77000000e-01,-0.00000000e+00,2.73997086e-08,2.73850698e-08,1.46387636e-11
4.78000000e-01,4.78000000e-01,-0.00000000e+00,2.80705518e-08,2.80556029e-08,1.49488681e-11
4.79000000e-01,4.79000000e-01,-0.00000000e+00,2.87565519e-08,2.87412861e-08,1.52657895e-11
4.80000000e-01,4.80000000e-01,-0.00000000e+00,2.94580159e-08,2.94424263e-08,1.55896575e-11
4.81000000e-01,4.81000000e-01,-0.00000000e+00,3.01752562e-08,3.01593356e-08,1.59206036e-11
4.82000000e-01,4.82000000e-01,-0.00000000e+00,3.09085907e-08,3.08923319e-08,1.62587612e-11
4.83000000e-01,4.83000000e-01,-0.00000000e+00,3.16583428e-08,3.16417385e-08,1.66042659e-11
4.84000000e-01,4.84000000e-01,-0.00000000e+00,3.24248414e-08,3.24078842e-08,1.69572549e-11
4.85000000e-01,4.85000000e-01,-0.00000000e+00,3.32084214e-08,3.31911036e-08,1.73178677e-11
4.86000000e-01,4.86000000e-01,-0.00000000e+00,3.40094234e-08,3.39917371e-08,1.76862457e-11
4.87000000e-01,4.87000000e-01,-0.00000000e+00,3.48281936e-08,3.48101311e-08,1.80625322e-11
4.88000000e-01,4.88000000e-01,-0.00000000e+00,3.56650845e-08,3.56466377e-08,1.84468727e-11
4.89000000e-01,4.89000000e-01,-0.00000000e+00,3.65204546e-08,3.65016152e-08,1.88394146e-11
4.90000000e-01,4.90000000e-01,-0.00000000e+00,3.73946683e-08,3.73754280e-08,1.92403075e-11
4.91000000e-01,4.91000000e-01,-0.00000000e+00,3.82880965e-08,3.82684468e-08,1.96497029e-11
4.92000000e-01,4.92000000e-01,-0.00000000e+00,3.92011163e-08,3.91810485e-08,2.00677546e-11
4.93000000e-01,4.93000000e-01,-0.00000000e+00,4.01341110e-08,4.01136164e-08,2.04946182e-11
4.94000000e-01,4.94000000e-01,-0.00000000e+00,4.10874708e-08,4.10665404e-08,2.09304517e-11
4.95000000e-01,4.95000000e-01,-0.00000000e+00,4.20615922e-08,4.20402167e-08,2.13754150e-11
4.96000000e-01,4.96000000e-01,-0.00000000e+00,4.30568783e-08,4.30350486e-08,2.18296703e-11
4.97000000e-01,4.97000000e-01,-0.00000000e+00,4.40737392e-08,4.40514458e-08,2.22933818e-11
4.98000000e-01,4.98000000e-01,-0.00000000e+00,4.51125918e-08,4.50898250e-08,2.27667158e-11
4.99000000e-01,4.99000000e-01,-0.00000000e+00,4.61738597e-08,4.61506099e-08,2.32498411e-11
5.00000000e-01,5.00000000e-01,-0.00000000e+00,4.72579740e-08,4.72342311e-08,2.37429282e-11
5.01000000e-01,5.01000000e-01,-0.00000000e+00,4.83653725e-08,4.83411263e-08,2.42461501e-11
