# hostname: saiwaicho
# ngspice: ******
# gmin: 1e-15
# source: nfetdc.cir
# timestamp: 2026-01-28T20:31:21Z
v-sweep,v(ng),i(Vg_sense),i(Vd_sense),i(Vs_sense),i(Vb_sense)
2.50000000e-01,2.50000000e-01,-0.00000000e+00,5.26875466e-11,5.26507606e-11,3.67859669e-14
2.51000000e-01,2.51000000e-01,-0.00000000e+00,5.42495302e-11,5.42120033e-11,3.75268511e-14
2.52000000e-01,2.52000000e-01,-0.00000000e+00,5.58575689e-11,5.58192793e-11,3.82895791e-14
2.53000000e-01,2.53000000e-01,-0.00000000e+00,5.75130089e-11,5.74739341e-11,3.90747893e-14
2.54000000e-01,2.54000000e-01,-0.00000000e+00,5.92172355e-11,5.91773524e-11,3.98831387e-14
2.55000000e-01,2.55000000e-01,-0.00000000e+00,6.09716737e-11,6.09309584e-11,4.07153030e-14
2.56000000e-01,2.56000000e-01,-0.00000000e+00,6.27777898e-11,6.27362178e-11,4.15719777e-14
2.57000000e-01,2.57000000e-01,-0.00000000e+00,6.46370920e-11,6.45946381e-11,4.24538780e-14
2.58000000e-01,2.58000000e-01,-0.00000000e+00,6.65511323e-11,6.65077706e-11,4.33617398e-14
2.59000000e-01,2.59000000e-01,-0.00000000e+00,6.85215071e-11,6.84772108e-11,4.42963203e-14
2.60000000e-01,2.60000000e-01,-0.00000000e+00,7.05498588e-11,7.05046004e-11,4.52583982e-14
2.61000000e-01,2.61000000e-01,-0.00000000e+00,7.26378769e-11,7.25916281e-11,4.62487748e-14
2.62000000e-01,2.62000000e-01,-0.00000000e+00,7.47872996e-11,7.47400313e-11,4.72682743e-14
2.63000000e-01,2.63000000e-01,-0.00000000e+00,7.69999147e-11,7.69515969e-11,4.83177447e-14
2.64000000e-01,2.64000000e-01,-0.00000000e+00,7.92775616e-11,7.92281635e-11,4.93980579e-14
2.65000000e-01,2.65000000e-01,-0.00000000e+00,8.16221321e-11,8.15716220e-11,5.05101113e-14
2.66000000e-01,2.66000000e-01,-0.00000000e+00,8.40355725e-11,8.39839177e-11,5.16548277e-14
2.67000000e-01,2.67000000e-01,-0.00000000e+00,8.65198846e-11,8.64670515e-11,5.28331563e-14
2.68000000e-01,2.68000000e-01,-0.00000000e+00,8.90771276e-11,8.90230815e-11,5.40460736e-14
2.69000000e-01,2.69000000e-01,-0.00000000e+00,9.17094193e-11,9.16541247e-11,5.52945838e-14
2.70000000e-01,2.70000000e-01,-0.00000000e+00,9.44189383e-11,9.43623586e-11,5.65797199e-14
2.71000000e-01,2.71000000e-01,-0.00000000e+00,9.72079252e-11,9.71500227e-11,5.79025445e-14
2.72000000e-01,2.72000000e-01,-0.00000000e+00,1.00078685e-10,1.00019421e-10,5.92641502e-14
2.73000000e-01,2.73000000e-01,-0.00000000e+00,1.03033587e-10,1.02972921e-10,6.06656610e-14
2.74000000e-01,2.74000000e-01,-0.00000000e+00,1.06075070e-10,1.06012962e-10,6.21082327e-14
2.75000000e-01,2.75000000e-01,-0.00000000e+00,1.09205641e-10,1.09142048e-10,6.35930541e-14
2.76000000e-01,2.76000000e-01,-0.00000000e+00,1.12427878e-10,1.12362756e-10,6.51213478e-14
2.77000000e-01,2.77000000e-01,-0.00000000e+00,1.15744433e-10,1.15677738e-10,6.66943711e-14
2.78000000e-01,2.78000000e-01,-0.00000000e+00,1.19158033e-10,1.19089719e-10,6.83134169e-14
2.79000000e-01,2.79000000e-01,-0.00000000e+00,1.22671482e-10,1.22601502e-10,6.99798150e-14
2.80000000e-01,2.80000000e-01,-0.00000000e+00,1.26287665e-10,1.26215970e-10,7.16949327e-14
2.81000000e-01,2.81000000e-01,-0.00000000e+00,1.30009548e-10,1.29936087e-10,7.34601760e-14
2.82000000e-01,2.82000000e-01,-0.00000000e+00,1.33840179e-10,1.33764902e-10,7.52769908e-14
2.83000000e-01,2.83000000e-01,-0.00000000e+00,1.37782694e-10,1.37705547e-10,7.71468638e-14
2.84000000e-01,2.84000000e-01,-0.00000000e+00,1.41840319e-10,1.41761248e-10,7.90713236e-14
2.85000000e-01,2.85000000e-01,-0.00000000e+00,1.46016369e-10,1.45935317e-10,8.10519422e-14
2.86000000e-01,2.86000000e-01,-0.00000000e+00,1.50314252e-10,1.50231162e-10,8.30903356e-14
2.87000000e-01,2.87000000e-01,-0.00000000e+00,1.54737474e-10,1.54652286e-10,8.51881655e-14
2.88000000e-01,2.88000000e-01,-0.00000000e+00,1.59289639e-10,1.59202292e-10,8.73471404e-14
2.89000000e-01,2.89000000e-01,-0.00000000e+00,1.63974452e-10,1.63884883e-10,8.95690168e-14
2.90000000e-01,2.90000000e-01,-0.00000000e+00,1.68795722e-10,1.68703867e-10,9.18556005e-14
2.91000000e-01,2.91000000e-01,-0.00000000e+00,1.73757367e-10,1.73663158e-10,9.42087480e-14
2.92000000e-01,2.92000000e-01,-0.00000000e+00,1.78863411e-10,1.78766781e-10,9.66303678e-14
2.93000000e-01,2.93000000e-01,-0.00000000e+00,1.84117995e-10,1.84018873e-10,9.91224220e-14
2.94000000e-01,2.94000000e-01,-0.00000000e+00,1.89525374e-10,1.89423687e-10,1.01686927e-13
2.95000000e-01,2.95000000e-01,-0.00000000e+00,1.95089921e-10,1.94985595e-10,1.04325958e-13
2.96000000e-01,2.96000000e-01,-0.00000000e+00,2.00816132e-10,2.00709091e-10,1.07041643e-13
2.97000000e-01,2.97000000e-01,-0.00000000e+00,2.06708631e-10,2.06598795e-10,1.09836176e-13
2.98000000e-01,2.98000000e-01,-0.00000000e+00,2.12772168e-10,2.12659456e-10,1.12711806e-13
2.99000000e-01,2.99000000e-01,-0.00000000e+00,2.19011626e-10,2.18895955e-10,1.15670849e-13
3.00000000e-01,3.00000000e-01,-0.00000000e+00,2.25432024e-10,2.25313308e-10,1.18715684e-13
3.01000000e-01,3.01000000e-01,-0.00000000e+00,2.32038520e-10,2.31916672e-10,1.21848755e-13
3.02000000e-01,3.02000000e-01,-0.00000000e+00,2.38836418e-10,2.38711346e-10,1.25072574e-13
3.03000000e-01,3.03000000e-01,-0.00000000e+00,2.45831166e-10,2.45702776e-10,1.28389725e-13
3.04000000e-01,3.04000000e-01,-0.00000000e+00,2.53028365e-10,2.52896562e-10,1.31802861e-13
3.05000000e-01,3.05000000e-01,-0.00000000e+00,2.60433768e-10,2.60298454e-10,1.35314710e-13
3.06000000e-01,3.06000000e-01,-0.00000000e+00,2.68053292e-10,2.67914364e-10,1.38928073e-13
3.07000000e-01,3.07000000e-01,-0.00000000e+00,2.75893014e-10,2.75750368e-10,1.42645831e-13
3.08000000e-01,3.08000000e-01,-0.00000000e+00,2.83959178e-10,2.83812707e-10,1.46470943e-13
3.09000000e-01,3.09000000e-01,-0.00000000e+00,2.92258204e-10,2.92107797e-10,1.50406450e-13
3.10000000e-01,3.10000000e-01,-0.00000000e+00,3.00796684e-10,3.00642228e-10,1.54455477e-13
3.11000000e-01,3.11000000e-01,-0.00000000e+00,3.09581394e-10,3.09422773e-10,1.58621232e-13
3.12000000e-01,3.12000000e-01,-0.00000000e+00,3.18619297e-10,3.18456390e-10,1.62907015e-13
3.13000000e-01,3.13000000e-01,-0.00000000e+00,3.27917544e-10,3.27750227e-10,1.67316213e-13
3.14000000e-01,3.14000000e-01,-0.00000000e+00,3.37483483e-10,3.37311631e-10,1.71852309e-13
3.15000000e-01,3.15000000e-01,-0.00000000e+00,3.47324664e-10,3.47148145e-10,1.76518878e-13
3.16000000e-01,3.16000000e-01,-0.00000000e+00,3.57448843e-10,3.57267524e-10,1.81319593e-13
3.17000000e-01,3.17000000e-01,-0.00000000e+00,3.67863988e-10,3.67677729e-10,1.86258230e-13
3.18000000e-01,3.18000000e-01,-0.00000000e+00,3.78578281e-10,3.78386942e-10,1.91338663e-13
3.19000000e-01,3.19000000e-01,-0.00000000e+00,3.89600130e-10,3.89403565e-10,1.96564876e-13
3.20000000e-01,3.20000000e-01,-0.00000000e+00,4.00938171e-10,4.00736231e-10,2.01940958e-13
3.21000000e-01,3.21000000e-01,-0.00000000e+00,4.12601274e-10,4.12393803e-10,2.07471110e-13
3.22000000e-01,3.22000000e-01,-0.00000000e+00,4.24598549e-10,4.24385389e-10,2.13159646e-13
3.23000000e-01,3.23000000e-01,-0.00000000e+00,4.36939352e-10,4.36720341e-10,2.19010996e-13
3.24000000e-01,3.24000000e-01,-0.00000000e+00,4.49633294e-10,4.49408264e-10,2.25029712e-13
3.25000000e-01,3.25000000e-01,-0.00000000e+00,4.62690242e-10,4.62459022e-10,2.31220467e-13
3.26000000e-01,3.26000000e-01,-0.00000000e+00,4.76120333e-10,4.75882745e-10,2.37588057e-13
3.27000000e-01,3.27000000e-01,-0.00000000e+00,4.89933973e-10,4.89689836e-10,2.44137413e-13
3.28000000e-01,3.28000000e-01,-0.00000000e+00,5.04141850e-10,5.03890976e-10,2.50873591e-13
3.29000000e-01,3.29000000e-01,-0.00000000e+00,5.18754937e-10,5.18497135e-10,2.57801789e-13
3.30000000e-01,3.30000000e-01,-0.00000000e+00,5.33784502e-10,5.33519575e-10,2.64927338e-13
3.31000000e-01,3.31000000e-01,-0.00000000e+00,5.49242115e-10,5.48969859e-10,2.72255716e-13
3.32000000e-01,3.32000000e-01,-0.00000000e+00,5.65139652e-10,5.64859860e-10,2.79792544e-13
3.33000000e-01,3.33000000e-01,-0.00000000e+00,5.81489310e-10,5.81201766e-10,2.87543594e-13
3.34000000e-01,3.34000000e-01,-0.00000000e+00,5.98303605e-10,5.98008091e-10,2.95514790e-13
3.35000000e-01,3.35000000e-01,-0.00000000e+00,6.15595392e-10,6.15291680e-10,3.03712214e-13
3.36000000e-01,3.36000000e-01,-0.00000000e+00,6.33377861e-10,6.33065719e-10,3.12142109e-13
3.37000000e-01,3.37000000e-01,-0.00000000e+00,6.51664555e-10,6.51343744e-10,3.20810880e-13
3.38000000e-01,3.38000000e-01,-0.00000000e+00,6.70469374e-10,6.70139649e-10,3.29725106e-13
3.39000000e-01,3.39000000e-01,-0.00000000e+00,6.89806585e-10,6.89467694e-10,3.38891534e-13
3.40000000e-01,3.40000000e-01,-0.00000000e+00,7.09690831e-10,7.09342513e-10,3.48317093e-13
3.41000000e-01,3.41000000e-01,-0.00000000e+00,7.30137138e-10,7.29779129e-10,3.58008888e-13
3.42000000e-01,3.42000000e-01,-0.00000000e+00,7.51160930e-10,7.50792956e-10,3.67974216e-13
3.43000000e-01,3.43000000e-01,-0.00000000e+00,7.72778033e-10,7.72399812e-10,3.78220560e-13
3.44000000e-01,3.44000000e-01,-0.00000000e+00,7.95004687e-10,7.94615931e-10,3.88755600e-13
3.45000000e-01,3.45000000e-01,-0.00000000e+00,8.17857557e-10,8.17457969e-10,3.99587216e-13
3.46000000e-01,3.46000000e-01,-0.00000000e+00,8.41353741e-10,8.40943017e-10,4.10723491e-13
3.47000000e-01,3.47000000e-01,-0.00000000e+00,8.65510783e-10,8.65088610e-10,4.22172720e-13
3.48000000e-01,3.48000000e-01,-0.00000000e+00,8.90346682e-10,8.89912739e-10,4.33943410e-13
3.49000000e-01,3.49000000e-01,-0.00000000e+00,9.15879903e-10,9.15433859e-10,4.46044289e-13
3.50000000e-01,3.50000000e-01,-0.00000000e+00,9.42129390e-10,9.41670905e-10,4.58484309e-13
3.51000000e-01,3.51000000e-01,-0.00000000e+00,9.69114573e-10,9.68643300e-10,4.71272654e-13
3.52000000e-01,3.52000000e-01,-0.00000000e+00,9.96855385e-10,9.96370966e-10,4.84418740e-13
3.53000000e-01,3.53000000e-01,-0.00000000e+00,1.02537227e-09,1.02487434e-09,4.97932226e-13
3.54000000e-01,3.54000000e-01,-0.00000000e+00,1.05468620e-09,1.05417438e-09,5.11823019e-13
3.55000000e-01,3.55000000e-01,-0.00000000e+00,1.08481868e-09,1.08429258e-09,5.26101277e-13
3.56000000e-01,3.56000000e-01,-0.00000000e+00,1.11579176e-09,1.11525098e-09,5.40777415e-13
3.57000000e-01,3.57000000e-01,-0.00000000e+00,1.14762807e-09,1.14707220e-09,5.55862114e-13
3.58000000e-01,3.58000000e-01,-0.00000000e+00,1.18035079e-09,1.17977942e-09,5.71366325e-13
3.59000000e-01,3.59000000e-01,-0.00000000e+00,1.21398370e-09,1.21339640e-09,5.87301274e-13
3.60000000e-01,3.60000000e-01,-0.00000000e+00,1.24855120e-09,1.24794752e-09,6.03678472e-13
3.61000000e-01,3.61000000e-01,-0.00000000e+00,1.28407828e-09,1.28345777e-09,6.20509717e-13
3.62000000e-01,3.62000000e-01,-0.00000000e+00,1.32059057e-09,1.31995277e-09,6.37807105e-13
3.63000000e-01,3.63000000e-01,-0.00000000e+00,1.35811436e-09,1.35745877e-09,6.55583033e-13
3.64000000e-01,3.64000000e-01,-0.00000000e+00,1.39667656e-09,1.39600271e-09,6.73850207e-13
3.65000000e-01,3.65000000e-01,-0.00000000e+00,1.43630480e-09,1.43561218e-09,6.92621651e-13
3.66000000e-01,3.66000000e-01,-0.00000000e+00,1.47702737e-09,1.47631546e-09,7.11910709e-13
3.67000000e-01,3.67000000e-01,-0.00000000e+00,1.51887328e-09,1.51814155e-09,7.31731059e-13
3.68000000e-01,3.68000000e-01,-0.00000000e+00,1.56187226e-09,1.56112016e-09,7.52096714e-13
3.69000000e-01,3.69000000e-01,-0.00000000e+00,1.60605477e-09,1.60528175e-09,7.73022034e-13
3.70000000e-01,3.70000000e-01,-0.00000000e+00,1.65145202e-09,1.65065750e-09,7.94521729e-13
3.71000000e-01,3.71000000e-01,-0.00000000e+00,1.69809601e-09,1.69727940e-09,8.16610873e-13
3.72000000e-01,3.72000000e-01,-0.00000000e+00,1.74601951e-09,1.74518021e-09,8.39304906e-13
3.73000000e-01,3.73000000e-01,-0.00000000e+00,1.79525611e-09,1.79439349e-09,8.62619644e-13
3.74000000e-01,3.74000000e-01,-0.00000000e+00,1.84584021e-09,1.84495364e-09,8.86571289e-13
3.75000000e-01,3.75000000e-01,-0.00000000e+00,1.89780705e-09,1.89689588e-09,9.11176433e-13
3.76000000e-01,3.76000000e-01,-0.00000000e+00,1.95119274e-09,1.95025629e-09,9.36452070e-13
3.77000000e-01,3.77000000e-01,-0.00000000e+00,2.00603427e-09,2.00507185e-09,9.62415605e-13
3.78000000e-01,3.78000000e-01,-0.00000000e+00,2.06236951e-09,2.06138042e-09,9.89084859e-13
3.79000000e-01,3.79000000e-01,-0.00000000e+00,2.12023725e-09,2.11922077e-09,1.01647808e-12
3.80000000e-01,3.80000000e-01,-0.00000000e+00,2.17967724e-09,2.17863263e-09,1.04461395e-12
3.81000000e-01,3.81000000e-01,-0.00000000e+00,2.24073015e-09,2.23965664e-09,1.07351160e-12
3.82000000e-01,3.82000000e-01,-0.00000000e+00,2.30343766e-09,2.30233447e-09,1.10319062e-12
3.83000000e-01,3.83000000e-01,-0.00000000e+00,2.36784242e-09,2.36670875e-09,1.13367105e-12
3.84000000e-01,3.84000000e-01,-0.00000000e+00,2.43398812e-09,2.43282314e-09,1.16497340e-12
3.85000000e-01,3.85000000e-01,-0.00000000e+00,2.50191946e-09,2.50072234e-09,1.19711869e-12
3.86000000e-01,3.86000000e-01,-0.00000000e+00,2.57168224e-09,2.57045211e-09,1.23012840e-12
3.87000000e-01,3.87000000e-01,-0.00000000e+00,2.64332331e-09,2.64205929e-09,1.26402453e-12
3.88000000e-01,3.88000000e-01,-0.00000000e+00,2.71689065e-09,2.71559182e-09,1.29882959e-12
3.89000000e-01,3.89000000e-01,-0.00000000e+00,2.79243334e-09,2.79109878e-09,1.33456661e-12
3.90000000e-01,3.90000000e-01,-0.00000000e+00,2.87000165e-09,2.86863039e-09,1.37125915e-12
3.91000000e-01,3.91000000e-01,-0.00000000e+00,2.94964699e-09,2.94823806e-09,1.40893132e-12
3.92000000e-01,3.92000000e-01,-0.00000000e+00,3.03142199e-09,3.02997438e-09,1.44760779e-12
3.93000000e-01,3.93000000e-01,-0.00000000e+00,3.11538049e-09,3.11389318e-09,1.48731377e-12
3.94000000e-01,3.94000000e-01,-0.00000000e+00,3.20157760e-09,3.20004953e-09,1.52807508e-12
3.95000000e-01,3.95000000e-01,-0.00000000e+00,3.29006968e-09,3.28849976e-09,1.56991809e-12
3.96000000e-01,3.96000000e-01,-0.00000000e+00,3.38091440e-09,3.37930153e-09,1.61286980e-12
3.97000000e-01,3.97000000e-01,-0.00000000e+00,3.47417076e-09,3.47251380e-09,1.65695780e-12
3.98000000e-01,3.98000000e-01,-0.00000000e+00,3.56989909e-09,3.56819688e-09,1.70221030e-12
3.99000000e-01,3.99000000e-01,-0.00000000e+00,3.66816113e-09,3.66641247e-09,1.74865617e-12
4.00000000e-01,4.00000000e-01,-0.00000000e+00,3.76902000e-09,3.76722367e-09,1.79632489e-12
4.01000000e-01,4.01000000e-01,-0.00000000e+00,3.87254025e-09,3.87069500e-09,1.84524661e-12
4.02000000e-01,4.02000000e-01,-0.00000000e+00,3.97878792e-09,3.97689246e-09,1.89545216e-12
4.03000000e-01,4.03000000e-01,-0.00000000e+00,4.08783050e-09,4.08588353e-09,1.94697303e-12
4.04000000e-01,4.04000000e-01,-0.00000000e+00,4.19973703e-09,4.19773719e-09,1.99984142e-12
4.05000000e-01,4.05000000e-01,-0.00000000e+00,4.31457808e-09,4.31252399e-09,2.05409022e-12
4.06000000e-01,4.06000000e-01,-0.00000000e+00,4.43242579e-09,4.43031604e-09,2.10975307e-12
4.07000000e-01,4.07000000e-01,-0.00000000e+00,4.55335393e-09,4.55118707e-09,2.16686429e-12
4.08000000e-01,4.08000000e-01,-0.00000000e+00,4.67743789e-09,4.67521243e-09,2.22545900e-12
4.09000000e-01,4.09000000e-01,-0.00000000e+00,4.80475472e-09,4.80246914e-09,2.28557304e-12
4.10000000e-01,4.10000000e-01,-0.00000000e+00,4.93538318e-09,4.93303593e-09,2.34724302e-12
4.11000000e-01,4.11000000e-01,-0.00000000e+00,5.06940375e-09,5.06699325e-09,2.41050637e-12
4.12000000e-01,4.12000000e-01,-0.00000000e+00,5.20689871e-09,5.20442330e-09,2.47540128e-12
4.13000000e-01,4.13000000e-01,-0.00000000e+00,5.34795207e-09,5.34541011e-09,2.54196676e-12
4.14000000e-01,4.14000000e-01,-0.00000000e+00,5.49264973e-09,5.49003949e-09,2.61024266e-12
4.15000000e-01,4.15000000e-01,-0.00000000e+00,5.64107942e-09,5.63839915e-09,2.68026965e-12
4.16000000e-01,4.16000000e-01,-0.00000000e+00,5.79333076e-09,5.79057867e-09,2.75208927e-12
4.17000000e-01,4.17000000e-01,-0.00000000e+00,5.94949532e-09,5.94666958e-09,2.82574391e-12
4.18000000e-01,4.18000000e-01,-0.00000000e+00,6.10966664e-09,6.10676536e-09,2.90127686e-12
4.19000000e-01,4.19000000e-01,-0.00000000e+00,6.27394023e-09,6.27096149e-09,2.97873230e-12
4.20000000e-01,4.20000000e-01,-0.00000000e+00,6.44241365e-09,6.43935550e-09,3.05815530e-12
4.21000000e-01,4.21000000e-01,-0.00000000e+00,6.61518656e-09,6.61204697e-09,3.13959188e-12
4.22000000e-01,4.22000000e-01,-0.00000000e+00,6.79236069e-09,6.78913760e-09,3.22308899e-12
4.23000000e-01,4.23000000e-01,-0.00000000e+00,6.97403993e-09,6.97073123e-09,3.30869455e-12
4.24000000e-01,4.24000000e-01,-0.00000000e+00,7.16033036e-09,7.15693391e-09,3.39645742e-12
4.25000000e-01,4.25000000e-01,-0.00000000e+00,7.35134029e-09,7.34785386e-09,3.48642747e-12
4.26000000e-01,4.26000000e-01,-0.00000000e+00,7.54718027e-09,7.54360162e-09,3.57865557e-12
4.27000000e-01,4.27000000e-01,-0.00000000e+00,7.74796318e-09,7.74428998e-09,3.67319359e-12
4.28000000e-01,4.28000000e-01,-0.00000000e+00,7.95380420e-09,7.95003411e-09,3.77009444e-12
4.29000000e-01,4.29000000e-01,-0.00000000e+00,8.16482093e-09,8.16095152e-09,3.86941207e-12
4.30000000e-01,4.30000000e-01,-0.00000000e+00,8.38113338e-09,8.37716218e-09,3.97120152e-12
4.31000000e-01,4.31000000e-01,-0.00000000e+00,8.60286401e-09,8.59878849e-09,4.07551887e-12
4.32000000e-01,4.32000000e-01,-0.00000000e+00,8.83013780e-09,8.82595538e-09,4.18242132e-12
4.33000000e-01,4.33000000e-01,-0.00000000e+00,9.06308228e-09,9.05879031e-09,4.29196717e-12
4.34000000e-01,4.34000000e-01,-0.00000000e+00,9.30182755e-09,9.29742334e-09,4.40421586e-12
4.35000000e-01,4.35000000e-01,-0.00000000e+00,9.54650638e-09,9.54198715e-09,4.51922795e-12
4.36000000e-01,4.36000000e-01,-0.00000000e+00,9.79725418e-09,9.79261711e-09,4.63706517e-12
4.37000000e-01,4.37000000e-01,-0.00000000e+00,1.00542091e-08,1.00494513e-08,4.75779044e-12
4.38000000e-01,4.38000000e-01,-0.00000000e+00,1.03175121e-08,1.03126306e-08,4.88146785e-12
4.39000000e-01,4.39000000e-01,-0.00000000e+00,1.05873068e-08,1.05822987e-08,5.00816270e-12
4.40000000e-01,4.40000000e-01,-0.00000000e+00,1.08637399e-08,1.08586020e-08,5.13794154e-12
4.41000000e-01,4.41000000e-01,-0.00000000e+00,1.11469609e-08,1.11416901e-08,5.27087213e-12
4.42000000e-01,4.42000000e-01,-0.00000000e+00,1.14371223e-08,1.14317152e-08,5.40702351e-12
4.43000000e-01,4.43000000e-01,-0.00000000e+00,1.17343794e-08,1.17288329e-08,5.54646599e-12
4.44000000e-01,4.44000000e-01,-0.00000000e+00,1.20388908e-08,1.20332015e-08,5.68927116e-12
4.45000000e-01,4.45000000e-01,-0.00000000e+00,1.23508182e-08,1.23449826e-08,5.83551193e-12
4.46000000e-01,4.46000000e-01,-0.00000000e+00,1.26703262e-08,1.26643409e-08,5.98526255e-12
4.47000000e-01,4.47000000e-01,-0.00000000e+00,1.29975829e-08,1.29914443e-08,6.13859859e-12
4.48000000e-01,4.48000000e-01,-0.00000000e+00,1.33327595e-08,1.33264639e-08,6.29559699e-12
4.49000000e-01,4.49000000e-01,-0.00000000e+00,1.36760306e-08,1.36695742e-08,6.45633607e-12
4.50000000e-01,4.50000000e-01,-0.00000000e+00,1.40275739e-08,1.40209530e-08,6.62089555e-12
4.51000000e-01,4.51000000e-01,-0.00000000e+00,1.43875709e-08,1.43807815e-08,6.78935654e-12
4.52000000e-01,4.52000000e-01,-0.00000000e+00,1.47562063e-08,1.47492445e-08,6.96180160e-12
4.53000000e-01,4.53000000e-01,-0.00000000e+00,1.51336684e-08,1.51265300e-08,7.13831474e-12
4.54000000e-01,4.54000000e-01,-0.00000000e+00,1.55201490e-08,1.55128300e-08,7.31898141e-12
4.55000000e-01,4.55000000e-01,-0.00000000e+00,1.59158438e-08,1.59083399e-08,7.50388858e-12
4.56000000e-01,4.56000000e-01,-0.00000000e+00,1.63209518e-08,1.63132586e-08,7.69312468e-12
4.57000000e-01,4.57000000e-01,-0.00000000e+00,1.67356760e-08,1.67277892e-08,7.88677968e-12
4.58000000e-01,4.58000000e-01,-0.00000000e+00,1.71602233e-08,1.71521383e-08,8.08494508e-12
4.59000000e-01,4.59000000e-01,-0.00000000e+00,1.75948041e-08,1.75865164e-08,8.28771393e-12
4.60000000e-01,4.60000000e-01,-0.00000000e+00,1.80396332e-08,1.80311380e-08,8.49518084e-12
4.61000000e-01,4.61000000e-01,-0.00000000e+00,1.84949289e-08,1.84862214e-08,8.70744202e-12
4.62000000e-01,4.62000000e-01,-0.00000000e+00,1.89609139e-08,1.89519893e-08,8.92459528e-12
4.63000000e-01,4.63000000e-01,-0.00000000e+00,1.94378150e-08,1.94286682e-08,9.14674005e-12
4.64000000e-01,4.64000000e-01,-0.00000000e+00,1.99258629e-08,1.99164889e-08,9.37397741e-12
4.65000000e-01,4.65000000e-01,-0.00000000e+00,2.04252928e-08,2.04156864e-08,9.60641006e-12
4.66000000e-01,4.66000000e-01,-0.00000000e+00,2.09363442e-08,2.09265000e-08,9.84414242e-12
4.67000000e-01,4.67000000e-01,-0.00000000e+00,2.14592607e-08,2.14491734e-08,1.00872806e-11
4.68000000e-01,4.68000000e-01,-0.00000000e+00,2.19942908e-08,2.19839548e-08,1.03359323e-11
4.69000000e-01,4.69000000e-01,-0.00000000e+00,2.25416870e-08,2.25310968e-08,1.05902072e-11
4.70000000e-01,4.70000000e-01,-0.00000000e+00,2.31017067e-08,2.30908565e-08,1.08502164e-11
4.71000000e-01,4.71000000e-01,-0.00000000e+00,2.36746119e-08,2.36634958e-08,1.11160730e-11
4.72000000e-01,4.72000000e-01,-0.00000000e+00,2.42606693e-08,2.42492814e-08,1.13878919e-11
4.73000000e-01,4.73000000e-01,-0.00000000e+00,2.48601502e-08,2.48484844e-08,1.16657895e-11
4.74000000e-01,4.74000000e-01,-0.00000000e+00,2.54733310e-08,2.54613811e-08,1.19498844e-11
4.75000000e-01,4.75000000e-01,-0.00000000e+00,2.61004930e-08,2.60882527e-08,1.22402966e-11
4.76000000e-01,4.76000000e-01,-0.00000000e+00,2.67419223e-08,2.67293852e-08,1.25371484e-11
4.77000000e-01,4.77000000e-01,-0.00000000e+00,2.73979104e-08,2.73850698e-08,1.28405636e-11
4.78000000e-01,4.78000000e-01,-0.00000000e+00,2.80687536e-08,2.80556029e-08,1.31506681e-11
4.79000000e-01,4.79000000e-01,-0.00000000e+00,2.87547537e-08,2.87412861e-08,1.34675895e-11
4.80000000e-01,4.80000000e-01,-0.00000000e+00,2.94562177e-08,2.94424263e-08,1.37914575e-11
4.81000000e-01,4.81000000e-01,-0.00000000e+00,3.01734580e-08,3.01593356e-08,1.41224036e-11
4.82000000e-01,4.82000000e-01,-0.00000000e+00,3.09067925e-08,3.08923319e-08,1.44605612e-11
4.83000000e-01,4.83000000e-01,-0.00000000e+00,3.16565446e-08,3.16417385e-08,1.48060659e-11
4.84000000e-01,4.84000000e-01,-0.00000000e+00,3.24230432e-08,3.24078842e-08,1.51590549e-11
4.85000000e-01,4.85000000e-01,-0.00000000e+00,3.32066232e-08,3.31911036e-08,1.55196677e-11
4.86000000e-01,4.86000000e-01,-0.00000000e+00,3.40076252e-08,3.39917371e-08,1.58880457e-11
4.87000000e-01,4.87000000e-01,-0.00000000e+00,3.48263954e-08,3.48101311e-08,1.62643322e-11
4.88000000e-01,4.88000000e-01,-0.00000000e+00,3.56632863e-08,3.56466377e-08,1.66486727e-11
4.89000000e-01,4.89000000e-01,-0.00000000e+00,3.65186564e-08,3.65016152e-08,1.70412146e-11
4.90000000e-01,4.90000000e-01,-0.00000000e+00,3.73928701e-08,3.73754280e-08,1.74421075e-11
4.91000000e-01,4.91000000e-01,-0.00000000e+00,3.82862983e-08,3.82684468e-08,1.78515029e-11
4.92000000e-01,4.92000000e-01,-0.00000000e+00,3.91993180e-08,3.91810485e-08,1.82695546e-11
4.93000000e-01,4.93000000e-01,-0.00000000e+00,4.01323128e-08,4.01136164e-08,1.86964182e-11
4.94000000e-01,4.94000000e-01,-0.00000000e+00,4.10856726e-08,4.10665403e-08,1.91322517e-11
4.95000000e-01,4.95000000e-01,-0.00000000e+00,4.20597939e-08,4.20402167e-08,1.95772150e-11
4.96000000e-01,4.96000000e-01,-0.00000000e+00,4.30550801e-08,4.30350486e-08,2.00314703e-11
4.97000000e-01,4.97000000e-01,-0.00000000e+00,4.40719410e-08,4.40514458e-08,2.04951818e-11
4.98000000e-01,4.98000000e-01,-0.00000000e+00,4.51107936e-08,4.50898250e-08,2.09685158e-11
4.99000000e-01,4.99000000e-01,-0.00000000e+00,4.61720615e-08,4.61506099e-08,2.14516411e-11
5.00000000e-01,5.00000000e-01,-0.00000000e+00,4.72561758e-08,4.72342310e-08,2.19447282e-11
5.01000000e-01,5.01000000e-01,-0.00000000e+00,4.83635743e-08,4.83411263e-08,2.24479501e-11
