 v-sweep         v(ng)           i(Vd_sat)      
 1.85000000e-01  1.85000000e-01 -9.63432059e-12 
 1.86000000e-01  1.86000000e-01 -9.86792800e-12 
 1.87000000e-01  1.87000000e-01 -1.01084947e-11 
 1.88000000e-01  1.88000000e-01 -1.03562274e-11 
 1.89000000e-01  1.89000000e-01 -1.06113388e-11 
 1.90000000e-01  1.90000000e-01 -1.08740478e-11 
 1.91000000e-01  1.91000000e-01 -1.11445801e-11 
 1.92000000e-01  1.92000000e-01 -1.14231676e-11 
 1.93000000e-01  1.93000000e-01 -1.17100495e-11 
 1.94000000e-01  1.94000000e-01 -1.20054717e-11 
 1.95000000e-01  1.95000000e-01 -1.23096877e-11 
 1.96000000e-01  1.96000000e-01 -1.26229580e-11 
 1.97000000e-01  1.97000000e-01 -1.29455513e-11 
 1.98000000e-01  1.98000000e-01 -1.32777438e-11 
 1.99000000e-01  1.99000000e-01 -1.36198201e-11 
 2.00000000e-01  2.00000000e-01 -1.39720732e-11 
 2.01000000e-01  2.01000000e-01 -1.43348045e-11 
 2.02000000e-01  2.02000000e-01 -1.47083244e-11 
 2.03000000e-01  2.03000000e-01 -1.50929526e-11 
 2.04000000e-01  2.04000000e-01 -1.54890179e-11 
 2.05000000e-01  2.05000000e-01 -1.58968591e-11 
 2.06000000e-01  2.06000000e-01 -1.63168246e-11 
 2.07000000e-01  2.07000000e-01 -1.67492734e-11 
 2.08000000e-01  2.08000000e-01 -1.71945749e-11 
 2.09000000e-01  2.09000000e-01 -1.76531092e-11 
 2.10000000e-01  2.10000000e-01 -1.81252680e-11 
 2.11000000e-01  2.11000000e-01 -1.86114540e-11 
 2.12000000e-01  2.12000000e-01 -1.91120820e-11 
 2.13000000e-01  2.13000000e-01 -1.96275790e-11 
 2.14000000e-01  2.14000000e-01 -2.01583844e-11 
 2.15000000e-01  2.15000000e-01 -2.07049507e-11 
 2.16000000e-01  2.16000000e-01 -2.12677434e-11 
 2.17000000e-01  2.17000000e-01 -2.18472417e-11 
 2.18000000e-01  2.18000000e-01 -2.24439391e-11 
 2.19000000e-01  2.19000000e-01 -2.30583433e-11 
 2.20000000e-01  2.20000000e-01 -2.36909769e-11 
